"","Phoxinus phoxinus","Hemibarbus maculatus","Gobiocypris rarus","Pseudorasbora parva","Rhodeus ocellatus","Megalobrama pellegrini","Sinibrama taeniatus","Hypophthalmichthys molitrix","Hypophthalmichthys nobilis","Mylopharyngodon piceus","Ctenopharyngodon idella","Zacco platypus","Acrossocheilus monticola","Schizothorax wangchiachii","Percocypris pingi","Spinibarbus sinensis","Enteromius neumayeri","Cyprinus carpio","Carassius auratus","Procypris rabaudi","Discogobio yunnanensis","Misgurnus anguillicaudatus","Triplophysa rosa","Metahomaloptera omeiensis","Myxocyprinus asiaticus","Silurus meridionalis","Clarias gariepinus","Tachysurus dumerili","Hemibagrus macropterus","Pseudobagrus vachellii","Paracheirodon axelrodi","Oncorhynchus nerka","Oncorhynchus mykiss","Oncorhynchus clarkii lewisi","Oncorhynchus tshawytscha","Oncorhynchus kisutch","Salvelinus alpinus","Salmo trutta","Salmo salar","Pomacentrus amboinensis","Amphiprion melanopus","Amphiprion chrysopterus","Amphiprion percula","Acanthochromis polyacanthus","Chromis viridis","Forsterygion lapillum","Bellapiscis medius","Amphistichus argenteus","Oreochromis niloticus","Apistogramma trifasciata","Amatitlania nigrofasciata","Poecilia reticulata","Gambusia holbrooki","Fundulus heteroclitus","Fundulus grandis","Fundulus parvipinnis","Platichthys flesus","Paralichthys olivaceus","Lates niloticus","Lates calcarifer","Trachurus trachurus","Coryphaena hippurus","Channa argus","Dicentrarchus labrax","Chrysoblephus laticeps","Lutjanus fulvus","Caesio cuning","Acanthurus triostegus","Tautogolabrus adspersus","Halichoeres melanurus","Halichoeres miniatus","Thalassoma amblycephalum","Myoxocephalus scorpius","Gasterosteus aculeatus","Trematomus bernacchii","Notothenia rossii","Perca fluviatilis","Centropristis striata","Macquaria ambigua","Siniperca chuatsi","Paracirrhites arcatus","Girella nigricans","Polyprion oxygeneios","Thunnus orientalis","Neogobius melanostomus","Rhinogobius giurinus","Gadus morhua","Boreogadus saida","Anguilla anguilla","Acipenser medirostris","Hemiscyllium ocellatum","Somniosus microcephalus"
"Amphiprion percula",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.967032967032967,0.978021978021978,0.978021978021978,1,0.956043956043956,0.945054945054945,0.923076923076923,0.923076923076923,0.912087912087912,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Acanthochromis polyacanthus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.956043956043956,0.956043956043956,0.956043956043956,0.956043956043956,1,0.945054945054945,0.923076923076923,0.923076923076923,0.912087912087912,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Chromis viridis",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.945054945054945,0.945054945054945,0.945054945054945,0.945054945054945,0.945054945054945,1,0.923076923076923,0.923076923076923,0.912087912087912,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Forsterygion lapillum",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,1,0.989010989010989,0.912087912087912,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Bellapiscis medius",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.989010989010989,1,0.912087912087912,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Amphistichus argenteus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.912087912087912,0.912087912087912,0.912087912087912,0.912087912087912,0.912087912087912,0.912087912087912,0.912087912087912,0.912087912087912,1,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Oreochromis niloticus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,1,0.978021978021978,0.978021978021978,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Apistogramma trifasciata",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.978021978021978,1,0.989010989010989,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Amatitlania nigrofasciata",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.978021978021978,0.989010989010989,1,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Poecilia reticulata",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.923076923076923,0.923076923076923,0.923076923076923,1,0.989010989010989,0.956043956043956,0.956043956043956,0.956043956043956,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Gambusia holbrooki",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.923076923076923,0.923076923076923,0.923076923076923,0.989010989010989,1,0.956043956043956,0.956043956043956,0.956043956043956,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Fundulus heteroclitus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.923076923076923,0.923076923076923,0.923076923076923,0.956043956043956,0.956043956043956,1,0.989010989010989,0.978021978021978,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Fundulus grandis",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.923076923076923,0.923076923076923,0.923076923076923,0.956043956043956,0.956043956043956,0.989010989010989,1,0.978021978021978,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Fundulus parvipinnis",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.824175824175824,0.923076923076923,0.923076923076923,0.923076923076923,0.956043956043956,0.956043956043956,0.978021978021978,0.978021978021978,1,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Platichthys flesus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,1,0.989010989010989,0.967032967032967,0.967032967032967,0.956043956043956,0.945054945054945,0.934065934065934,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Paralichthys olivaceus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.989010989010989,1,0.967032967032967,0.967032967032967,0.956043956043956,0.945054945054945,0.934065934065934,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Lates niloticus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.747252747252747,0.967032967032967,0.967032967032967,1,0.989010989010989,0.956043956043956,0.945054945054945,0.934065934065934,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
