"","Phoxinus phoxinus","Hemibarbus maculatus","Abbottina rivularis","Gobiocypris rarus","Pseudorasbora parva","Sarcocheilichthys parvus","Rhodeus ocellatus","Hemiculter leucisculus","Megalobrama pellegrini","Parabramis pekinensis","Sinibrama taeniatus","Hypophthalmichthys molitrix","Hypophthalmichthys nobilis","Mylopharyngodon piceus","Ctenopharyngodon idella","Opsariichthys bidens","Zacco platypus","Acrossocheilus monticola","Onychostoma simum","Schizothorax wangchiachii","Percocypris pingi","Spinibarbus sinensis","Cyprinus carpio","Rhodeus sinensis","Carassius auratus","Procypris rabaudi","Discogobio yunnanensis","Misgurnus anguillicaudatus","Triplophysa rosa","Metahomaloptera omeiensis","Myxocyprinus asiaticus","Silurus meridionalis","Tachysurus dumerili","Hemibagrus macropterus","Pseudobagrus vachellii","Piaractus mesopotamicus","Oncorhynchus nerka","Oncorhynchus mykiss","Oncorhynchus clarkii lewisi","Oncorhynchus tshawytscha","Oncorhynchus kisutch","Salvelinus alpinus","Salmo trutta","Pomacentrus amboinensis","Acanthochromis polyacanthus","Amphistichus argenteus","Oreochromis niloticus","Poecilia reticulata","Gambusia holbrooki","Aphanius iberus","Fundulus grandis","Paralichthys olivaceus","Lates niloticus","Lates calcarifer","Coryphaena hippurus","Channa argus","Dicentrarchus labrax","Chrysoblephus laticeps","Lutjanus fulvus","Caesio cuning","Acanthurus triostegus","Sciaenops ocellatus","Tautogolabrus adspersus","Halichoeres melanurus","Halichoeres miniatus","Thalassoma amblycephalum","Gasterosteus aculeatus","Perca fluviatilis","Centropristis striata","Macquaria ambigua","Siniperca chuatsi","Paracirrhites arcatus","Girella nigricans","Neogobius melanostomus","Rhinogobius giurinus","Gadus macrocephalus","Boreogadus saida","Acipenser medirostris","Hemiscyllium ocellatum"
"Metahomaloptera omeiensis",0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.974358974358974,0.974358974358974,1,0.961538461538461,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0128205128205128,0
"Myxocyprinus asiaticus",0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.961538461538461,0.961538461538461,0.961538461538461,1,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0128205128205128,0
"Silurus meridionalis",0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,1,0.961538461538461,0.961538461538461,0.961538461538461,0.948717948717949,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0128205128205128,0
"Tachysurus dumerili",0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.961538461538461,1,0.987179487179487,0.961538461538461,0.948717948717949,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0128205128205128,0
"Hemibagrus macropterus",0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.961538461538461,0.987179487179487,1,0.961538461538461,0.948717948717949,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0128205128205128,0
"Pseudobagrus vachellii",0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.961538461538461,0.961538461538461,0.961538461538461,1,0.948717948717949,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0128205128205128,0
"Piaractus mesopotamicus",0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.551282051282051,0.948717948717949,0.948717948717949,0.948717948717949,0.948717948717949,1,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0128205128205128,0
"Oncorhynchus nerka",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,1,0.948717948717949,0.948717948717949,0.948717948717949,0.948717948717949,0.935897435897436,0.923076923076923,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.0128205128205128,0
"Oncorhynchus mykiss",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.948717948717949,1,0.987179487179487,0.961538461538461,0.961538461538461,0.935897435897436,0.923076923076923,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.0128205128205128,0
"Oncorhynchus clarkii lewisi",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.948717948717949,0.987179487179487,1,0.961538461538461,0.961538461538461,0.935897435897436,0.923076923076923,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.0128205128205128,0
"Oncorhynchus tshawytscha",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.948717948717949,0.961538461538461,0.961538461538461,1,0.987179487179487,0.935897435897436,0.923076923076923,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.0128205128205128,0
"Oncorhynchus kisutch",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.948717948717949,0.961538461538461,0.961538461538461,0.987179487179487,1,0.935897435897436,0.923076923076923,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.0128205128205128,0
"Salvelinus alpinus",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.935897435897436,0.935897435897436,0.935897435897436,0.935897435897436,0.935897435897436,1,0.923076923076923,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.0128205128205128,0
"Salmo trutta",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,1,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.0128205128205128,0
"Pomacentrus amboinensis",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,1,0.987179487179487,0.974358974358974,0.91025641025641,0.91025641025641,0.91025641025641,0.91025641025641,0.91025641025641,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Acanthochromis polyacanthus",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.987179487179487,1,0.974358974358974,0.91025641025641,0.91025641025641,0.91025641025641,0.91025641025641,0.91025641025641,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Amphistichus argenteus",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.974358974358974,0.974358974358974,1,0.91025641025641,0.91025641025641,0.91025641025641,0.91025641025641,0.91025641025641,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Oreochromis niloticus",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.91025641025641,0.91025641025641,0.91025641025641,1,0.948717948717949,0.948717948717949,0.948717948717949,0.948717948717949,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
"Poecilia reticulata",0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.0256410256410257,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.91025641025641,0.91025641025641,0.91025641025641,0.948717948717949,1,0.987179487179487,0.974358974358974,0.961538461538461,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.628205128205128,0.602564102564103,0.602564102564103,0.576923076923077,0.576923076923077,0.0128205128205128,0
