temp acclim,time_acclim_days,test_category,temp test,Fish-ID,species latin,species common,bw_g,RMR,study_ID,Full_Trial_ID,trial_ID
0,1,acute,4,41_25 ,Trematomus bernacchii,Emerald rockcod,58.7,1.333664,41,41_Trematomus bernacchii_SET1,SET1
0,1,acute,4,41_26 ,Trematomus bernacchii,Emerald rockcod,24.6,0.88806,41,41_Trematomus bernacchii_SET1,SET1
0,1,acute,4,41_27 ,Trematomus bernacchii,Emerald rockcod,26.1,0.856341,41,41_Trematomus bernacchii_SET1,SET1
0,1,acute,4,41_30 ,Trematomus bernacchii,Emerald rockcod,35.3,1.455066,41,41_Trematomus bernacchii_SET1,SET1
0,1,acute,4,41_31 ,Trematomus bernacchii,Emerald rockcod,41.2,1.325816,41,41_Trematomus bernacchii_SET1,SET1
0,1,acute,4,41_32 ,Trematomus bernacchii,Emerald rockcod,42.5,1.19595,41,41_Trematomus bernacchii_SET1,SET1
0,1,acute,1,41_37 ,Trematomus bernacchii,Emerald rockcod,45.1,1.118931,41,41_Trematomus bernacchii_SET1,SET1
0,1,acute,1,41_38 ,Trematomus bernacchii,Emerald rockcod,19.4,0.597908,41,41_Trematomus bernacchii_SET1,SET1
0,1,acute,1,41_39 ,Trematomus bernacchii,Emerald rockcod,29.5,0.77467,41,41_Trematomus bernacchii_SET1,SET1
0,1,acute,1,41_40 ,Trematomus bernacchii,Emerald rockcod,29.7,0.788832,41,41_Trematomus bernacchii_SET1,SET1
0,1,acute,1,41_41 ,Trematomus bernacchii,Emerald rockcod,26.6,0.576422,41,41_Trematomus bernacchii_SET1,SET1
0,1,acute,1,41_42 ,Trematomus bernacchii,Emerald rockcod,23.6,0.54634,41,41_Trematomus bernacchii_SET1,SET1
0,1,acute,1,41_43 ,Trematomus bernacchii,Emerald rockcod,19.4,0.396148,41,41_Trematomus bernacchii_SET1,SET1
0,1,acute,1,41_44 ,Trematomus bernacchii,Emerald rockcod,20.7,0.42849,41,41_Trematomus bernacchii_SET1,SET1
0,70 ,ecol_relev,0,41_1 ,Trematomus bernacchii,Emerald rockcod,57.9,1.332858,41,41_Trematomus bernacchii_SET2,SET2
0,70 ,ecol_relev,0,41_3 ,Trematomus bernacchii,Emerald rockcod,25.3,0.434654,41,41_Trematomus bernacchii_SET2,SET2
0,65 ,ecol_relev,0,41_4 ,Trematomus bernacchii,Emerald rockcod,51.7,0.767228,41,41_Trematomus bernacchii_SET2,SET2
0,67 ,ecol_relev,0,41_5 ,Trematomus bernacchii,Emerald rockcod,49.7,1.066065,41,41_Trematomus bernacchii_SET2,SET2
0,67 ,ecol_relev,0,41_6 ,Trematomus bernacchii,Emerald rockcod,49.1,1.051722,41,41_Trematomus bernacchii_SET2,SET2
0,67 ,ecol_relev,0,41_7 ,Trematomus bernacchii,Emerald rockcod,46.4,0.937744,41,41_Trematomus bernacchii_SET2,SET2
0,65 ,ecol_relev,0,41_8 ,Trematomus bernacchii,Emerald rockcod,39.3,0.965208,41,41_Trematomus bernacchii_SET2,SET2
2,65 ,acclim,2,41_13 ,Trematomus bernacchii,Emerald rockcod,27.6,0.662952,41,41_Trematomus bernacchii_SET2,SET2
2,65 ,acclim,2,41_14 ,Trematomus bernacchii,Emerald rockcod,40.3,0.586365,41,41_Trematomus bernacchii_SET2,SET2
2,65 ,acclim,2,41_15 ,Trematomus bernacchii,Emerald rockcod,39.6,0.74844,41,41_Trematomus bernacchii_SET2,SET2
2,63 ,acclim,2,41_16 ,Trematomus bernacchii,Emerald rockcod,48,0.96576,41,41_Trematomus bernacchii_SET2,SET2
2,65 ,acclim,2,41_17 ,Trematomus bernacchii,Emerald rockcod,54.5,1.262765,41,41_Trematomus bernacchii_SET2,SET2
2,63 ,acclim,2,41_20 ,Trematomus bernacchii,Emerald rockcod,27.2,0.526864,41,41_Trematomus bernacchii_SET2,SET2
2,59 ,acclim,2,41_21 ,Trematomus bernacchii,Emerald rockcod,15.9,0.226416,41,41_Trematomus bernacchii_SET2,SET2
2,59 ,acclim,2,41_23 ,Trematomus bernacchii,Emerald rockcod,9.8,0.231868,41,41_Trematomus bernacchii_SET2,SET2
4,69 ,acclim,4,41_25 ,Trematomus bernacchii,Emerald rockcod,57.7,0.950319,41,41_Trematomus bernacchii_SET2,SET2
4,69 ,acclim,4,41_26 ,Trematomus bernacchii,Emerald rockcod,26.3,0.890518,41,41_Trematomus bernacchii_SET2,SET2
4,69 ,acclim,4,41_28 ,Trematomus bernacchii,Emerald rockcod,43.5,1.409835,41,41_Trematomus bernacchii_SET2,SET2
4,63 ,acclim,4,41_30 ,Trematomus bernacchii,Emerald rockcod,36.2,0.769974,41,41_Trematomus bernacchii_SET2,SET2
4,65 ,acclim,4,41_32 ,Trematomus bernacchii,Emerald rockcod,42.6,0.714828,41,41_Trematomus bernacchii_SET2,SET2
4,65 ,acclim,4,41_33 ,Trematomus bernacchii,Emerald rockcod,13.6,0.290088,41,41_Trematomus bernacchii_SET2,SET2
4,65 ,acclim,4,41_35 ,Trematomus bernacchii,Emerald rockcod,32.5,0.70395,41,41_Trematomus bernacchii_SET2,SET2
4,65 ,acclim,4,41_36 ,Trematomus bernacchii,Emerald rockcod,9.6,0.255936,41,41_Trematomus bernacchii_SET2,SET2
1,62 ,ecol_relev,1,41_37 ,Trematomus bernacchii,Emerald rockcod,57.4,1.196216,41,41_Trematomus bernacchii_SET2,SET2
1,62 ,ecol_relev,1,41_38 ,Trematomus bernacchii,Emerald rockcod,22.3,0.42147,41,41_Trematomus bernacchii_SET2,SET2
1,62 ,ecol_relev,1,41_39 ,Trematomus bernacchii,Emerald rockcod,31.9,0.368445,41,41_Trematomus bernacchii_SET2,SET2
1,62 ,ecol_relev,1,41_40 ,Trematomus bernacchii,Emerald rockcod,31.2,0.745056,41,41_Trematomus bernacchii_SET2,SET2
1,63 ,ecol_relev,1,41_41 ,Trematomus bernacchii,Emerald rockcod,30.6,0.895662,41,41_Trematomus bernacchii_SET2,SET2
15,6-12 weeks,acute,12,43_Fish 1_FC,Oncorhynchus mykiss,redband trout,0.662,0.094807221,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,6-12 weeks,acute,12,43_Fish 2_FC,Oncorhynchus mykiss,redband trout,1.178,0.246898542,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,6-12 weeks,acute,12,43_Fish 3_FC,Oncorhynchus mykiss,redband trout,1.221,0.149422188,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,6-12 weeks,acute,12,43_Fish 4_FC,Oncorhynchus mykiss,redband trout,0.927,0.167317717,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,6-12 weeks,acute,12,43_Fish 5_FC,Oncorhynchus mykiss,redband trout,1.101,0.156890948,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,6-12 weeks,acute,12,43_Fish 6_FC,Oncorhynchus mykiss,redband trout,0.83,0.145599713,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,6-12 weeks,acute,12,43_Fish 1_Hybrid,Oncorhynchus mykiss,redband trout,2.562,0.131901374,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,6-12 weeks,acute,12,43_Fish 2_Hybrid,Oncorhynchus mykiss,redband trout,3.3535,0.456191435,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,6-12 weeks,acute,12,43_Fish 3_Hybrid,Oncorhynchus mykiss,redband trout,2.734,0.362027055,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,6-12 weeks,acute,12,43_Fish 4_Hybrid,Oncorhynchus mykiss,redband trout,2.962,0.437211221,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,6-12 weeks,acute,12,43_Fish 5_Hybrid,Oncorhynchus mykiss,redband trout,4.2205,0.370669777,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,6-12 weeks,acute,12,43_Fish 6_Hybrid,Oncorhynchus mykiss,redband trout,2.519,0.345175441,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,6-12 weeks,acute,12,43_Fish 1_Keithley,Oncorhynchus mykiss,redband trout,2.86,0.386834011,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,6-12 weeks,acute,12,43_Fish 2_Keithley,Oncorhynchus mykiss,redband trout,3.145,0.45844249,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,6-12 weeks,acute,12,43_Fish 3_Keithley,Oncorhynchus mykiss,redband trout,3.025,0.293462856,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,6-12 weeks,acute,12,43_Fish 4_Keithley,Oncorhynchus mykiss,redband trout,2.331,0.319417912,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,6-12 weeks,acute,12,43_Fish 5_Keithley,Oncorhynchus mykiss,redband trout,1.9735,0.37699099,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,6-12 weeks,acute,12,43_Fish 6_Keithley,Oncorhynchus mykiss,redband trout,2.4985,0.461559319,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,6-12 weeks,acute,12,43_Fish 1_Littlejacks,Oncorhynchus mykiss,redband trout,3.223,0.182891189,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,6-12 weeks,acute,12,43_Fish 2_Littlejacks,Oncorhynchus mykiss,redband trout,2.8855,0.427806755,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,6-12 weeks,acute,12,43_Fish 3_Littlejacks,Oncorhynchus mykiss,redband trout,4.855,0.57134549,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,6-12 weeks,acute,12,43_Fish 4_Littlejacks,Oncorhynchus mykiss,redband trout,3.7245,0.655796166,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,6-12 weeks,acute,12,43_Fish 5_Littlejacks,Oncorhynchus mykiss,redband trout,3.348,0.420643846,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,6-12 weeks,acute,12,43_Fish 6_Littlejacks,Oncorhynchus mykiss,redband trout,3.52,0.511469225,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,6-12 weeks,ecol_relev,15,43_Fish 1_FC,Oncorhynchus mykiss,redband trout,1.311,0.242911831,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,6-12 weeks,ecol_relev,15,43_Fish 2_FC,Oncorhynchus mykiss,redband trout,1.326,0.40269347,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,6-12 weeks,ecol_relev,15,43_Fish 3_FC,Oncorhynchus mykiss,redband trout,1.662,0.226618699,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,6-12 weeks,ecol_relev,15,43_Fish 4_FC,Oncorhynchus mykiss,redband trout,0.829,0.208289346,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,6-12 weeks,ecol_relev,15,43_Fish 5_FC,Oncorhynchus mykiss,redband trout,1.024,0.163552133,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,6-12 weeks,ecol_relev,15,43_Fish 6_FC,Oncorhynchus mykiss,redband trout,1.443,0.31622893,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,6-12 weeks,ecol_relev,15,43_Fish 1_Hybrid,Oncorhynchus mykiss,redband trout,2.394,0.163918122,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,6-12 weeks,ecol_relev,15,43_Fish 2_Hybrid,Oncorhynchus mykiss,redband trout,3.2325,0.458023925,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,6-12 weeks,ecol_relev,15,43_Fish 3_Hybrid,Oncorhynchus mykiss,redband trout,2.391,0.294181481,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,6-12 weeks,ecol_relev,15,43_Fish 4_Hybrid,Oncorhynchus mykiss,redband trout,3.026,0.609892363,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,6-12 weeks,ecol_relev,15,43_Fish 5_Hybrid,Oncorhynchus mykiss,redband trout,3.924,0.475450538,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,6-12 weeks,ecol_relev,15,43_Fish 6_Hybrid,Oncorhynchus mykiss,redband trout,2.878,0.682086,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,6-12 weeks,ecol_relev,15,43_Fish 1_Keithley,Oncorhynchus mykiss,redband trout,1.8795,0.330366931,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,6-12 weeks,ecol_relev,15,43_Fish 2_Keithley,Oncorhynchus mykiss,redband trout,3.2175,0.569165014,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,6-12 weeks,ecol_relev,15,43_Fish 3_Keithley,Oncorhynchus mykiss,redband trout,2.879,0.275512006,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,6-12 weeks,ecol_relev,15,43_Fish 4_Keithley,Oncorhynchus mykiss,redband trout,2.2465,0.523717909,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,6-12 weeks,ecol_relev,15,43_Fish 5_Keithley,Oncorhynchus mykiss,redband trout,1.8465,0.393982987,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,6-12 weeks,ecol_relev,15,43_Fish 6_Keithley,Oncorhynchus mykiss,redband trout,2.491,0.535512637,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,6-12 weeks,ecol_relev,15,43_Fish 1_Littlejacks,Oncorhynchus mykiss,redband trout,2.996,0.271618607,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,6-12 weeks,ecol_relev,15,43_Fish 2_Littlejacks,Oncorhynchus mykiss,redband trout,1.964,0.365334944,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,6-12 weeks,ecol_relev,15,43_Fish 3_Littlejacks,Oncorhynchus mykiss,redband trout,4.75,0.574344558,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,6-12 weeks,ecol_relev,15,43_Fish 4_Littlejacks,Oncorhynchus mykiss,redband trout,3.4745,0.664057389,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,6-12 weeks,ecol_relev,15,43_Fish 5_Littlejacks,Oncorhynchus mykiss,redband trout,3.18,0.431416465,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,6-12 weeks,ecol_relev,15,43_Fish 6_Littlejacks,Oncorhynchus mykiss,redband trout,3.051,0.487656649,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,0,acute,18,43_Fish 1_FC,Oncorhynchus mykiss,redband trout,1.008,0.208327103,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,0,acute,18,43_Fish 2_FC,Oncorhynchus mykiss,redband trout,1.197,0.280347286,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,0,acute,18,43_Fish 3_FC,Oncorhynchus mykiss,redband trout,1.139,0.148357004,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,0,acute,18,43_Fish 4_FC,Oncorhynchus mykiss,redband trout,0.847,0.34658362,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,0,acute,18,43_Fish 5_FC,Oncorhynchus mykiss,redband trout,1.083,0.230629755,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,0,acute,18,43_Fish 6_FC,Oncorhynchus mykiss,redband trout,1.232,0.397598197,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,0,acute,18,43_Fish 1_Hybrid,Oncorhynchus mykiss,redband trout,2.472,0.171198927,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,0,acute,18,43_Fish 2_Hybrid,Oncorhynchus mykiss,redband trout,2.918,0.405201595,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,0,acute,18,43_Fish 3_Hybrid,Oncorhynchus mykiss,redband trout,2.537,0.438865116,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,0,acute,18,43_Fish 4_Hybrid,Oncorhynchus mykiss,redband trout,3.096,0.543866347,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,0,acute,18,43_Fish 5_Hybrid,Oncorhynchus mykiss,redband trout,3.9,0.402628547,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,0,acute,18,43_Fish 6_Hybrid,Oncorhynchus mykiss,redband trout,2.844,0.376242394,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,0,acute,18,43_Fish 1_Keithley,Oncorhynchus mykiss,redband trout,1.867,0.5656316,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,0,acute,18,43_Fish 2_Keithley,Oncorhynchus mykiss,redband trout,3.359,0.602335689,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,0,acute,18,43_Fish 3_Keithley,Oncorhynchus mykiss,redband trout,2.911,0.404819337,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,0,acute,18,43_Fish 4_Keithley,Oncorhynchus mykiss,redband trout,2.039,0.237965983,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,0,acute,18,43_Fish 5_Keithley,Oncorhynchus mykiss,redband trout,1.8405,0.492543387,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,0,acute,18,43_Fish 6_Keithley,Oncorhynchus mykiss,redband trout,2.138,0.407478372,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,0,acute,18,43_Fish 1_Littlejacks,Oncorhynchus mykiss,redband trout,3.161,0.323125645,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,0,acute,18,43_Fish 2_Littlejacks,Oncorhynchus mykiss,redband trout,2.128,0.457462579,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,0,acute,18,43_Fish 3_Littlejacks,Oncorhynchus mykiss,redband trout,4.672,0.729747872,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,0,acute,18,43_Fish 4_Littlejacks,Oncorhynchus mykiss,redband trout,3.4965,0.928644065,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,0,acute,18,43_Fish 5_Littlejacks,Oncorhynchus mykiss,redband trout,3.4165,0.681346643,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,0,acute,18,43_Fish 6_Littlejacks,Oncorhynchus mykiss,redband trout,3.4135,0.94974584,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,0,acute,21,43_Fish 1_FC,Oncorhynchus mykiss,redband trout,1.109,0.245576719,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,0,acute,21,43_Fish 2_FC,Oncorhynchus mykiss,redband trout,1.199,0.498122048,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,0,acute,21,43_Fish 3_FC,Oncorhynchus mykiss,redband trout,1.202,0.248805261,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,0,acute,21,43_Fish 4_FC,Oncorhynchus mykiss,redband trout,1.002,0.411803585,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,0,acute,21,43_Fish 5_FC,Oncorhynchus mykiss,redband trout,1.241,0.405690414,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,0,acute,21,43_Fish 6_FC,Oncorhynchus mykiss,redband trout,1.277,0.509085404,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,0,acute,21,43_Fish 1_Hybrid,Oncorhynchus mykiss,redband trout,2.581,0.35515332,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,0,acute,21,43_Fish 2_Hybrid,Oncorhynchus mykiss,redband trout,3.456,0.76689903,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,0,acute,21,43_Fish 3_Hybrid,Oncorhynchus mykiss,redband trout,2.599,0.41400504,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,0,acute,21,43_Fish 5_Hybrid,Oncorhynchus mykiss,redband trout,3.756,1.094394237,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,0,acute,21,43_Fish 6_Hybrid,Oncorhynchus mykiss,redband trout,2.507,0.581068102,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,0,acute,21,43_Fish 1_Keithley,Oncorhynchus mykiss,redband trout,1.94,0.584741281,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,0,acute,21,43_Fish 2_Keithley,Oncorhynchus mykiss,redband trout,3.065,0.61106873,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,0,acute,21,43_Fish 3_Keithley,Oncorhynchus mykiss,redband trout,3.033,0.549581938,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,0,acute,21,43_Fish 4_Keithley,Oncorhynchus mykiss,redband trout,2.198,0.896928588,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,0,acute,21,43_Fish 5_Keithley,Oncorhynchus mykiss,redband trout,1.581,0.274287358,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,0,acute,21,43_Fish 6_Keithley,Oncorhynchus mykiss,redband trout,2.228,1.006953861,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,0,acute,21,43_Fish 1_Littlejacks,Oncorhynchus mykiss,redband trout,3.206,0.320926705,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,0,acute,21,43_Fish 2_Littlejacks,Oncorhynchus mykiss,redband trout,2.655,0.521571853,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,0,acute,21,43_Fish 3_Littlejacks,Oncorhynchus mykiss,redband trout,4.728,0.939568266,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,0,acute,21,43_Fish 4_Littlejacks,Oncorhynchus mykiss,redband trout,3.471,1.017460635,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,0,acute,21,43_Fish 5_Littlejacks,Oncorhynchus mykiss,redband trout,3.335,1.032401795,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,0,acute,21,43_Fish 6_Littlejacks,Oncorhynchus mykiss,redband trout,3.519,1.094467042,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,0,acute,24,43_Fish 1_FC,Oncorhynchus mykiss,redband trout,1.164,0.403042184,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,0,acute,24,43_Fish 2_FC,Oncorhynchus mykiss,redband trout,1.197,0.545637086,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,0,acute,24,43_Fish 3_FC,Oncorhynchus mykiss,redband trout,1.11,0.265410665,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,0,acute,24,43_Fish 4_FC,Oncorhynchus mykiss,redband trout,1.04,0.685787567,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,0,acute,24,43_Fish 5_FC,Oncorhynchus mykiss,redband trout,1.33,0.521091282,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,0,acute,24,43_Fish 6_FC,Oncorhynchus mykiss,redband trout,1.201,0.774866321,43,43_Oncorhynchus mykiss_POPFC,POPFC
15,0,acute,24,43_Fish 1_Hybrid,Oncorhynchus mykiss,redband trout,2.59,0.458758987,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,0,acute,24,43_Fish 2_Hybrid,Oncorhynchus mykiss,redband trout,3.804,1.163456193,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,0,acute,24,43_Fish 3_Hybrid,Oncorhynchus mykiss,redband trout,2.837,0.594136187,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,0,acute,24,43_Fish 4_Hybrid,Oncorhynchus mykiss,redband trout,3.326,1.50773259,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,0,acute,24,43_Fish 5_Hybrid,Oncorhynchus mykiss,redband trout,3.383,0.75102094,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,0,acute,24,43_Fish 6_Hybrid,Oncorhynchus mykiss,redband trout,2.596,0.52490038,43,43_Oncorhynchus mykiss_POPHY,POPHY
15,0,acute,24,43_Fish 1_Keithley,Oncorhynchus mykiss,redband trout,1.938,0.769391294,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,0,acute,24,43_Fish 2_Keithley,Oncorhynchus mykiss,redband trout,2.949,1.04323408,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,0,acute,24,43_Fish 3_Keithley,Oncorhynchus mykiss,redband trout,2.959,0.767079048,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,0,acute,24,43_Fish 4_Keithley,Oncorhynchus mykiss,redband trout,2.294,1.12730799,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,0,acute,24,43_Fish 5_Keithley,Oncorhynchus mykiss,redband trout,1.538,0.670435027,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,0,acute,24,43_Fish 6_Keithley,Oncorhynchus mykiss,redband trout,2.285,1.12890173,43,43_Oncorhynchus mykiss_POPKE,POPKE
15,0,acute,24,43_Fish 1_Littlejacks,Oncorhynchus mykiss,redband trout,3.04,0.70038705,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,0,acute,24,43_Fish 2_Littlejacks,Oncorhynchus mykiss,redband trout,2.248,0.62747432,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,0,acute,24,43_Fish 3_Littlejacks,Oncorhynchus mykiss,redband trout,4.512,0.98289543,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,0,acute,24,43_Fish 4_Littlejacks,Oncorhynchus mykiss,redband trout,3.309,1.1933028,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,0,acute,24,43_Fish 5_Littlejacks,Oncorhynchus mykiss,redband trout,3.4,1.394493235,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
15,0,acute,24,43_Fish 6_Littlejacks,Oncorhynchus mykiss,redband trout,3.18,1.414941333,43,43_Oncorhynchus mykiss_POPLJ,POPLJ
25,NA,ecol_relev,25,42_j12062101,Carassius auratus,crucian carp,6.1,0.839631421,42,42_Carassius auratus_NA,NA
25,NA,ecol_relev,25,42_j12062102,Carassius auratus,crucian carp,4.5,0.691873223,42,42_Carassius auratus_NA,NA
25,NA,ecol_relev,25,42_j12062103,Carassius auratus,crucian carp,4.8,0.809595913,42,42_Carassius auratus_NA,NA
25,NA,ecol_relev,25,42_j12062104,Carassius auratus,crucian carp,4.7,0.750884479,42,42_Carassius auratus_NA,NA
25,NA,ecol_relev,25,42_j12062105,Carassius auratus,crucian carp,7.4,1.065254915,42,42_Carassius auratus_NA,NA
25,NA,ecol_relev,25,42_j12062106,Carassius auratus,crucian carp,9.8,1.308234436,42,42_Carassius auratus_NA,NA
25,NA,ecol_relev,25,42_j12062107,Carassius auratus,crucian carp,32.7,2.551194592,42,42_Carassius auratus_NA,NA
25,NA,ecol_relev,25,42_j12062108,Carassius auratus,crucian carp,38.4,4.718541106,42,42_Carassius auratus_NA,NA
25,NA,ecol_relev,25,42_j12062109,Carassius auratus,crucian carp,29.1,3.293496802,42,42_Carassius auratus_NA,NA
25,NA,ecol_relev,25,42_j12062110,Carassius auratus,crucian carp,40,3.435463166,42,42_Carassius auratus_NA,NA
25,NA,ecol_relev,25,42_j12062111,Carassius auratus,crucian carp,22.4,2.118345653,42,42_Carassius auratus_NA,NA
25,NA,ecol_relev,25,42_j12062112,Carassius auratus,crucian carp,26.9,2.70087981,42,42_Carassius auratus_NA,NA
25,NA,ecol_relev,25,42_j12062113,Carassius auratus,crucian carp,31,2.860838868,42,42_Carassius auratus_NA,NA
25,NA,ecol_relev,25,42_j12062114,Carassius auratus,crucian carp,34.1,3.089628574,42,42_Carassius auratus_NA,NA
25,NA,ecol_relev,25,42_j12062115,Carassius auratus,crucian carp,11.7,1.916053465,42,42_Carassius auratus_NA,NA
25,NA,ecol_relev,25,42_j12062116,Carassius auratus,crucian carp,12.6,1.664122139,42,42_Carassius auratus_NA,NA
25,NA,ecol_relev,25,42_j12062117,Carassius auratus,crucian carp,8.1,1.383031258,42,42_Carassius auratus_NA,NA
25,NA,ecol_relev,25,42_j12062118,Carassius auratus,crucian carp,9,1.457128815,42,42_Carassius auratus_NA,NA
25,NA,ecol_relev,25,42_j12062119,Carassius auratus,crucian carp,22.4,2.057947721,42,42_Carassius auratus_NA,NA
25,NA,ecol_relev,25,42_j12062120,Carassius auratus,crucian carp,63.3,4.644820223,42,42_Carassius auratus_NA,NA
25,NA,ecol_relev,25,42_j12062121,Carassius auratus,crucian carp,38,3.687243555,42,42_Carassius auratus_NA,NA
