"lnBWg","tempTestK1000","model_predFE","CI_2.5","CI_97.5"
-0.218875824868201,3.39335781574325,-0.476731058347946,-0.896906473216372,0.058948415610022
0.281124175131799,3.39335781574325,-0.0857281991605933,-0.479400232945047,0.421155471974975
0.781124175131799,3.39335781574325,0.305274660026759,-0.0618939926737221,0.783362528339929
1.2811241751318,3.39335781574325,0.696277519214111,0.355612247597603,1.14556958470488
1.7811241751318,3.39335781574325,1.08728037840146,0.773118487868928,1.50777664106983
2.2811241751318,3.39335781574325,1.47828323758881,1.16787642521878,1.86998369743479
2.7811241751318,3.39335781574325,1.86928609677617,1.54855144689483,2.23471336095566
3.2811241751318,3.39335781574325,2.26028895596352,1.92922646857089,2.64189206298233
3.7811241751318,3.39335781574325,2.65129181515087,2.30990149024694,3.04907076500899
4.2811241751318,3.39335781574325,3.04229467433822,2.69057651192299,3.45624946703566
4.7811241751318,3.39335781574325,3.43329753352557,3.07125153359904,3.86342816906232
5.2811241751318,3.39335781574325,3.82430039271293,3.45192655527509,4.27060687108899
5.7811241751318,3.39335781574325,4.21530325190028,3.83260157695114,4.67778557311565
6.2811241751318,3.39335781574325,4.60630611108763,4.21327659862719,5.08496427514232
6.7811241751318,3.39335781574325,4.99730897027498,4.59395162030324,5.49214297716898
7.2811241751318,3.39335781574325,5.38831182946233,4.97462664197929,5.89932167919565
7.7811241751318,3.39335781574325,5.77931468864969,5.35530166365534,6.30650038122232
8.2811241751318,3.39335781574325,6.17031754783704,5.7359766853314,6.71367908324898
8.7811241751318,3.39335781574325,6.56132040702439,6.11665170700745,7.12085778527565
9.2811241751318,3.39335781574325,6.95232326621174,6.4973267286835,7.52803648730231
9.7811241751318,3.39335781574325,7.34332612539909,6.87800175035955,7.93521518932898
10.2811241751318,3.39335781574325,7.73432898458645,7.2586767720356,8.34239389135564
10.7811241751318,3.39335781574325,8.1253318437738,7.63935179371165,8.74957259338231
11.2811241751318,3.39335781574325,8.51633470296115,8.0200268153877,9.15675129540897
-3.2188758248682,3.49335781574325,-2.71026976078967,-3.29410041599027,-1.91224194869584
-2.7188758248682,3.49335781574325,-2.31926690160232,-2.87659417571895,-1.55003489233088
-2.2188758248682,3.49335781574325,-1.92826404241496,-2.45908793544762,-1.18782783596593
-1.7188758248682,3.49335781574325,-1.53726118322761,-2.0415816951763,-0.825620779600978
-1.2188758248682,3.49335781574325,-1.14625832404026,-1.62407545490497,-0.463413723236024
-0.718875824868201,3.49335781574325,-0.755255464852908,-1.20656921463365,-0.101206666871071
-0.218875824868201,3.49335781574325,-0.364252605665556,-0.789062974362324,0.261000389493881
0.281124175131799,3.49335781574325,0.0267502535217959,-0.371556734090999,0.623207445858835
0.781124175131799,3.49335781574325,0.417753112709148,0.0459495061803256,0.985414502223788
1.2811241751318,3.49335781574325,0.8087559718965,0.463455746451651,1.34762155858874
1.7811241751318,3.49335781574325,1.19975883108385,0.86606911606972,1.70982861495369
2.2811241751318,3.49335781574325,1.5907616902712,1.24674413774577,2.07203567131865
2.7811241751318,3.49335781574325,1.98176454945856,1.62741915942182,2.4342427276836
3.2811241751318,3.49335781574325,2.37276740864591,2.00809418109787,2.80929800540671
3.7811241751318,3.49335781574325,2.76377026783326,2.38876920277392,3.21647670743337
4.2811241751318,3.49335781574325,3.15477312702061,2.76944422444997,3.62365540946004
4.7811241751318,3.49335781574325,3.54577598620796,3.15011924612603,4.0308341114867
5.2811241751318,3.49335781574325,3.93677884539531,3.53079426780208,4.43801281351337
5.7811241751318,3.49335781574325,4.32778170458267,3.91146928947813,4.84519151554004
6.2811241751318,3.49335781574325,4.71878456377002,4.29214431115418,5.2523702175667
6.7811241751318,3.49335781574325,5.10978742295737,4.67281933283023,5.65954891959337
7.2811241751318,3.49335781574325,5.50079028214472,5.05349435450628,6.06672762162003
7.7811241751318,3.49335781574325,5.89179314133207,5.43416937618233,6.4739063236467
