"tempTestK1000","lnBWg","model_predFE","CI_2.5","CI_97.5","tempTestK1000_inC"
3.19335781574325,10.4595405510043,9.36258212338883,8.14064320820518,9.1355382363253,38
3.24335781574325,10.4595405510043,9.11175895772421,8.02408591513553,9.01336671455964,33.1724413741837
3.29335781574325,10.4595405510043,8.86093579205959,7.90752862206588,8.89119519279398,28.4914674469003
3.34335781574325,10.4595405510043,8.61011262639498,7.79097132899624,8.76902367102833,23.9505016846193
3.39335781574325,10.4595405510043,8.35928946073035,7.67441403592659,8.64685214926267,19.5433551659561
3.44335781574325,10.4595405510043,8.10846629506574,7.55785674285694,8.52468062749701,15.2641984396555
3.49335781574325,10.4595405510043,7.85764312940112,7.44129944978729,8.40250910573135,11.1075357993318
3.54335781574325,10.4595405510043,7.6068199637365,7.32474215671764,8.28033758396569,7.06818173625243
3.59335781574325,10.4595405510043,7.35599679807189,7.208184863648,8.15816606220003,3.14123935801507
3.64335781574325,10.4595405510043,7.10517363240727,7.09162757057835,8.03599454043437,-0.677919415733356
3.19335781574325,10.9595405510043,9.80959464703953,8.52447101397831,9.56894673031739,38
3.24335781574325,10.9595405510043,9.55020449588879,8.40791372090866,9.44677520855173,33.1724413741837
3.29335781574325,10.9595405510043,9.29081434473804,8.29135642783901,9.32460368678607,28.4914674469003
3.34335781574325,10.9595405510043,9.0314241935873,8.17479913476937,9.20243216502041,23.9505016846193
3.39335781574325,10.9595405510043,8.77203404243656,8.05824184169972,9.08026064325475,19.5433551659561
3.44335781574325,10.9595405510043,8.51264389128582,7.94168454863007,8.95808912148909,15.2641984396555
3.49335781574325,10.9595405510043,8.25325374013508,7.82512725556042,8.83591759972344,11.1075357993318
3.54335781574325,10.9595405510043,7.99386358898434,7.70856996249077,8.71374607795778,7.06818173625243
3.59335781574325,10.9595405510043,7.7344734378336,7.59201266942113,8.59157455619212,3.14123935801507
3.64335781574325,10.9595405510043,7.47508328668286,7.47545537635148,8.46940303442646,-0.677919415733356
3.19335781574325,11.4595405510043,10.2566071706902,8.90829881975144,10.0023552243095,38
3.24335781574325,11.4595405510043,9.98865003405336,8.79174152668179,9.88018370254382,33.1724413741837
3.29335781574325,11.4595405510043,9.72069289741649,8.67518423361214,9.75801218077816,28.4914674469003
3.34335781574325,11.4595405510043,9.45273576077963,8.5586269405425,9.6358406590125,23.9505016846193
3.39335781574325,11.4595405510043,9.18477862414276,8.44206964747285,9.51366913724684,19.5433551659561
3.44335781574325,11.4595405510043,8.9168214875059,8.3255123544032,9.39149761548118,15.2641984396555
3.49335781574325,11.4595405510043,8.64886435086904,8.20895506133355,9.26932609371552,11.1075357993318
3.54335781574325,11.4595405510043,8.38090721423217,8.09239776826391,9.14715457194986,7.06818173625243
3.59335781574325,11.4595405510043,8.11295007759531,7.97584047519426,9.0249830501842,3.14123935801507
3.64335781574325,11.4595405510043,7.84499294095844,7.85928318212461,8.90281152841854,-0.677919415733356
