"","Phoxinus phoxinus","Hemibarbus maculatus","Gobiocypris rarus","Pseudorasbora parva","Rhodeus ocellatus","Megalobrama pellegrini","Sinibrama taeniatus","Hypophthalmichthys molitrix","Hypophthalmichthys nobilis","Mylopharyngodon piceus","Ctenopharyngodon idella","Zacco platypus","Acrossocheilus monticola","Schizothorax wangchiachii","Percocypris pingi","Spinibarbus sinensis","Enteromius neumayeri","Cyprinus carpio","Carassius auratus","Procypris rabaudi","Discogobio yunnanensis","Danio rerio","Misgurnus anguillicaudatus","Triplophysa rosa","Metahomaloptera omeiensis","Myxocyprinus asiaticus","Silurus meridionalis","Clarias gariepinus","Tachysurus dumerili","Hemibagrus macropterus","Pseudobagrus vachellii","Oncorhynchus nerka","Oncorhynchus mykiss","Oncorhynchus tshawytscha","Oncorhynchus kisutch","Salvelinus alpinus","Salmo trutta","Salmo salar","Pomacentrus amboinensis","Amphiprion melanopus","Amphiprion chrysopterus","Amphiprion percula","Acanthochromis polyacanthus","Chromis viridis","Forsterygion lapillum","Bellapiscis medius","Amatitlania nigrofasciata","Oreochromis niloticus","Gambusia holbrooki","Fundulus heteroclitus","Fundulus grandis","Fundulus parvipinnis","Platichthys flesus","Paralichthys olivaceus","Lates niloticus","Lates calcarifer","Trachurus trachurus","Channa argus","Dicentrarchus labrax","Caesio cuning","Tautogolabrus adspersus","Halichoeres melanurus","Halichoeres miniatus","Thalassoma amblycephalum","Myoxocephalus scorpius","Gasterosteus aculeatus","Trematomus bernacchii","Notothenia rossii","Perca fluviatilis","Centropristis striata","Siniperca chuatsi","Girella nigricans","Polyprion oxygeneios","Thunnus orientalis","Neogobius melanostomus","Rhinogobius giurinus","Gadus morhua","Boreogadus saida","Anguilla anguilla","Torpedo marmorata","Hemiscyllium ocellatum","Somniosus microcephalus"
"Oreochromis niloticus",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.987654320987654,1,0.938271604938272,0.938271604938272,0.938271604938272,0.938271604938272,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Gambusia holbrooki",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.938271604938272,0.938271604938272,1,0.962962962962963,0.962962962962963,0.962962962962963,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Fundulus heteroclitus",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.938271604938272,0.938271604938272,0.962962962962963,1,0.987654320987654,0.975308641975309,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Fundulus grandis",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.938271604938272,0.938271604938272,0.962962962962963,0.987654320987654,1,0.975308641975309,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Fundulus parvipinnis",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.839506172839506,0.938271604938272,0.938271604938272,0.962962962962963,0.975308641975309,0.975308641975309,1,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Platichthys flesus",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,1,0.987654320987654,0.962962962962963,0.962962962962963,0.950617283950617,0.938271604938272,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Paralichthys olivaceus",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.987654320987654,1,0.962962962962963,0.962962962962963,0.950617283950617,0.938271604938272,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Lates niloticus",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.962962962962963,0.962962962962963,1,0.987654320987654,0.950617283950617,0.938271604938272,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Lates calcarifer",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.962962962962963,0.962962962962963,0.987654320987654,1,0.950617283950617,0.938271604938272,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Trachurus trachurus",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.950617283950617,0.950617283950617,0.950617283950617,0.950617283950617,1,0.938271604938272,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Channa argus",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.765432098765432,0.938271604938272,0.938271604938272,0.938271604938272,0.938271604938272,0.938271604938272,1,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Dicentrarchus labrax",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,1,0.987654320987654,0.938271604938272,0.938271604938272,0.938271604938272,0.938271604938272,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Caesio cuning",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.987654320987654,1,0.938271604938272,0.938271604938272,0.938271604938272,0.938271604938272,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Tautogolabrus adspersus",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.938271604938272,0.938271604938272,1,0.962962962962963,0.962962962962963,0.962962962962963,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Halichoeres melanurus",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.938271604938272,0.938271604938272,0.962962962962963,1,0.987654320987654,0.975308641975309,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Halichoeres miniatus",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.938271604938272,0.938271604938272,0.962962962962963,0.987654320987654,1,0.975308641975309,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Thalassoma amblycephalum",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.938271604938272,0.938271604938272,0.962962962962963,0.975308641975309,0.975308641975309,1,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Myoxocephalus scorpius",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,1,0.987654320987655,0.962962962962963,0.962962962962963,0.950617283950618,0.938271604938272,0.901234567901235,0.901234567901235,0.901234567901235,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
"Gasterosteus aculeatus",0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.432098765432099,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.580246913580247,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.827160493827161,0.987654320987655,1,0.962962962962963,0.962962962962963,0.950617283950618,0.938271604938272,0.901234567901235,0.901234567901235,0.901234567901235,0.567901234567901,0.54320987654321,0.54320987654321,0.518518518518519,0.518518518518519,0.0370370370370371,0,0,0
