"tempTest","lnBWg","model_predFE","CI_2.5","CI_97.5"
18,4.879,3.25415374732492,0.958894003727353,8.09397941004287
19,4.879,3.30499931537,0.810039573173286,8.36469944965168
20,4.879,3.33628037091079,0.642421676489253,8.61536956910156
21,4.879,3.34799691394729,0.456040313675255,8.8459897683925
22,4.879,3.34014894447951,0.250895484731291,9.0565600475245
23,4.879,3.31273646250744,0.0269871896573616,9.24708040649756
24,4.879,3.26575946803108,-0.215684571546534,9.41755084531168
25,4.879,3.19921796105044,-0.477119798880395,9.56797136396687
26,4.879,3.11311194156551,-0.757318492344222,9.69834196246311
27,4.879,3.0074414095763,-1.05628065193801,9.80866264080042
28,4.879,2.88220636508279,-1.37400627766177,9.90802781478332
29,4.879,2.737406808085,-1.7104953695155,10.0097719277373
30,4.879,2.57304273858293,-2.06574792749919,10.0904498584441
31,4.879,2.38911415657657,-2.43976395161284,10.1500616069038
32,4.879,2.18562106206592,-2.83254344185646,10.1886071731164
33,4.879,1.96256345505099,-3.24408639823005,10.2060865570819
34,4.879,1.71994133553177,-3.6743928207336,10.2024997588003
35,4.879,1.45775470350826,-4.12346270936712,10.1778467782716
1,5.379,-0.228915717671569,-2.73249945295386,1.69156177363546
2,5.379,0.154526562946376,-2.28851839722527,2.0856816355713
3,5.379,0.518404331060035,-1.86741201145403,2.45727329887396
4,5.379,0.862717586669408,-1.46918029564015,2.80633676354345
5,5.379,1.18746632977449,-1.09382324978361,3.13287202957977
6,5.379,1.49265056037529,-0.741340873884433,3.63831188697797
7,5.379,1.77827027847181,-0.411733167942603,4.14963096849404
8,5.379,2.04432548406403,-0.105000131958126,4.64090012985118
9,5.379,2.29081617715197,0.178858234069,5.11211937104938
10,5.379,2.51774235773563,0.439841930138774,5.56328869208864
11,5.379,2.725104025815,0.677950956251197,5.99440809296896
12,5.379,2.91290118139008,0.893185312406267,6.40547757369034
13,5.379,3.08113382446087,1.08554499860399,6.79649713425279
14,5.379,3.22980195502738,1.25503001484435,7.16746677465629
15,5.379,3.3589055730896,1.40164036112737,7.51838649490086
16,5.379,3.46844467864754,1.52537603745303,7.84925629498649
17,5.379,3.55841927170119,1.45607573146085,8.16007617491318
18,5.379,3.62882935225055,1.32598476703675,8.45084613468093
19,5.379,3.67967492029562,1.17713033648268,8.72156617428975
20,5.379,3.71095597583641,1.00951243979865,8.97223629373962
21,5.379,3.72267251887292,0.823131076984649,9.20285649303056
22,5.379,3.71482454940513,0.617986248040684,9.41342677216256
23,5.379,3.68741206743306,0.394077952966755,9.60394713113562
24,5.379,3.64043507295671,0.151406191762859,9.77441756994974
25,5.379,3.57389356597606,-0.110029035571001,9.92483808860493
26,5.379,3.48778754649114,-0.390227729034828,10.0552086871012
27,5.379,3.38211701450192,-0.68918988862862,10.1655293654385
28,5.379,3.25688197000842,-1.00691551435238,10.2826871590161
29,5.379,3.11208241301063,-1.3434046062061,10.3844312719701
30,5.379,2.94771834350856,-1.69865716418979,10.4651092026769
31,5.379,2.76378976150219,-2.07267318830345,10.5247209511366
32,5.379,2.56029666699155,-2.46545267854707,10.5632665173492
33,5.379,2.33723905997661,-2.87699563492065,10.5807459013147
34,5.379,2.09461694045739,-3.30730205742421,10.5771591030331
35,5.379,1.83243030843388,-3.75637194605772,10.5525061225044
1,5.879,0.145759887254055,-2.35036513062761,2.03235679797382
2,5.879,0.529202167872001,-1.90638407489902,2.42647665990967
3,5.879,0.89307993598566,-1.48527768912779,2.79806832321233
4,5.879,1.23739319159503,-1.0870459733139,3.14713178788182
5,5.879,1.56214193470012,-0.711688927457369,3.47366705391813
6,5.879,1.86732616530092,-0.359206551558187,3.99517861161603
7,5.879,2.15294588339743,-0.0295988456163578,4.5064976931321
8,5.879,2.41900108898966,0.27713419036812,4.99776685448924
9,5.879,2.6654917820776,0.560992556395246,5.46898609568744
10,5.879,2.89241796266125,0.82197625246502,5.9201554167267
11,5.879,3.09977963074062,1.06008527857744,6.35127481760702
12,5.879,3.2875767863157,1.27531963473251,6.7623442983284
13,5.879,3.4558094293865,1.46767932093023,7.15336385889085
14,5.879,3.604477559953,1.6371643371706,7.52433349929435
15,5.879,3.73358117801523,1.78377468345361,7.87525321953892
16,5.879,3.84312028357316,1.90751035977928,8.20612301962455
17,5.879,3.93309487662681,1.82316649477024,8.51694289955124
18,5.879,4.00350495717617,1.69307553034614,8.807712859319
19,5.879,4.05435052522125,1.54422109979207,9.07843289892781
20,5.879,4.08563158076204,1.37660320310804,9.32910301837769
21,5.879,4.09734812379854,1.19022184029404,9.55972321766862
22,5.879,4.08950015433076,0.985077011350078,9.77029349680062
23,5.879,4.06208767235869,0.761168716276149,9.96081385577368
24,5.879,4.01511067788233,0.518496955072253,10.1312842945878
25,5.879,3.94856917090169,0.257061727738392,10.281704813243
26,5.879,3.86246315141676,-0.0231369657254339,10.4120754117392
27,5.879,3.75679261942754,-0.322099125319227,10.5345362080479
28,5.879,3.63155757493404,-0.639824751042984,10.657346503249
29,5.879,3.48675801793625,-0.976313842896709,10.7590906162029
30,5.879,3.32239394843418,-1.3315664008804,10.8397685469097
31,5.879,3.13846536642782,-1.70558242499405,10.8993802953695
32,5.879,2.93497227191717,-2.09836191523767,10.9379258615821
33,5.879,2.71191466490224,-2.50990487161126,10.9554052455476
34,5.879,2.46929254538302,-2.94021129411481,10.951818447266
35,5.879,2.20710591335951,-3.38928118274833,10.9271654667373
1,6.379,0.52043549217968,-1.96823080830137,2.37315182231219
2,6.379,0.903877772797625,-1.52424975257278,2.76727168424803
3,6.379,1.26775554091128,-1.10314336680154,3.1388633475507
4,6.379,1.61206879652066,-0.704911650987657,3.48792681222019
5,6.379,1.93681753962574,-0.329554605131124,3.82067633457908
6,6.379,2.24200177022654,0.0229277707680577,4.35204533625409
7,6.379,2.52762148832306,0.352535476709887,4.86336441777017
8,6.379,2.79367669391528,0.659268512694365,5.3546335791273
9,6.379,3.04016738700322,0.943126878721491,5.8258528203255
10,6.379,3.26709356758688,1.20411057479126,6.27702214136476
11,6.379,3.47445523566624,1.44221960090369,6.70814154224508
12,6.379,3.66225239124133,1.65745395705876,7.11921102296647
13,6.379,3.83048503431212,1.84981364325648,7.51023058352891
14,6.379,3.97915316487863,2.01929865949684,7.88120022393242
15,6.379,4.10825678294085,2.16590900577986,8.23211994417698
16,6.379,4.21779588849879,2.28964468210552,8.56298974426262
17,6.379,4.30777048155243,2.19025725807964,8.87380962418931
18,6.379,4.3781805621018,2.06016629365553,9.16457958395706
19,6.379,4.42902613014687,1.91131186310147,9.43529962356587
20,6.379,4.46030718568766,1.74369396641743,9.68596974301575
21,6.379,4.47202372872417,1.55731260360344,9.91658994230669
22,6.379,4.46417575925638,1.35216777465947,10.1271602214387
23,6.379,4.43676327728431,1.12825947958554,10.3176805804117
24,6.379,4.38978628280796,0.885587718381648,10.4881510192259
25,6.379,4.32324477582731,0.624152491047786,10.6385715378811
26,6.379,4.23713875634239,0.34395379758396,10.7689421363773
27,6.379,4.13146822435317,0.0449916379901668,10.9091955522807
28,6.379,4.00623317985967,-0.272733987733591,11.0320058474818
29,6.379,3.86143362286188,-0.609223079587315,11.1337499604357
30,6.379,3.6970695533598,-0.964475637571004,11.2144278911426
31,6.379,3.51314097135344,-1.33849166168466,11.2740396396023
32,6.379,3.30964787684279,-1.73127115192828,11.3125852058149
33,6.379,3.08659026982786,-2.14281410830187,11.3300645897804
34,6.379,2.84396815030864,-2.57312053080542,11.3264777914988
35,6.379,2.58178151828513,-3.02219041943894,11.3018248109701
1,6.879,0.895111097105304,-1.58609648597512,2.71394684665056
2,6.879,1.27855337772325,-1.14211543024653,3.1080667085864
3,6.879,1.64243114583691,-0.721009044475297,3.47965837188907
4,6.879,1.98674440144628,-0.322777328661411,3.82872183655856
5,6.879,2.31149314455137,0.0525797171951218,4.17754305921714
6,6.879,2.61667737515217,0.405062093094303,4.70891206089216
7,6.879,2.90229709324868,0.734669799036133,5.22023114240823
8,6.879,3.16835229884091,1.04140283502061,5.71150030376537
9,6.879,3.41484299192885,1.32526120104774,6.18271954496357
10,6.879,3.6417691725125,1.58624489711751,6.63388886600283
11,6.879,3.84913084059187,1.82435392322993,7.06500826688315
12,6.879,4.03692799616695,2.039588279385,7.47607774760453
13,6.879,4.20516063923774,2.23194796558272,7.86709730816697
14,6.879,4.35382876980425,2.40143298182309,8.23806694857048
15,6.879,4.48293238786647,2.5480433281061,8.58898666881505
16,6.879,4.59247149342441,2.66867551968316,8.91985646890068
17,6.879,4.68244608647806,2.55734802138903,9.23067634882737
18,6.879,4.75285616702742,2.42725705696493,9.52144630859512
19,6.879,4.8037017350725,2.27840262641086,9.79216634820394
20,6.879,4.83498279061329,2.11078472972683,10.0428364676538
21,6.879,4.84669933364979,1.92440336691283,10.2734566669448
22,6.879,4.83885136418201,1.71925853796887,10.4840269460767
23,6.879,4.81143888220994,1.49535024289494,10.6745473050498
24,6.879,4.76446188773358,1.25267848169104,10.8450177438639
25,6.879,4.69792038075294,0.99124325435718,10.9954382625191
26,6.879,4.61181436126801,0.711044560893353,11.1399784190654
27,6.879,4.50614382927879,0.41208240129956,11.2838548965136
28,6.879,4.38090878478529,0.0943567755758028,11.4066651917146
29,6.879,4.2361092277875,-0.242132316277921,11.5084093046686
30,6.879,4.07174515828543,-0.597384874261611,11.5890872353754
31,6.879,3.88781657627907,-0.971400898375266,11.6486989838351
32,6.879,3.68432348176842,-1.36418038861889,11.6872445500477
33,6.879,3.46126587475349,-1.77572334499247,11.7047239340132
34,6.879,3.21864375523426,-2.20602976749603,11.7011371357316
35,6.879,2.95645712321076,-2.65509965612954,11.6764841552029
1,7.379,1.26978670203093,-1.20396216364888,3.05474187098893
2,7.379,1.65322898264887,-0.759981107920288,3.44886173292477
3,7.379,2.01710675076253,-0.338874722149051,3.82045339622744
4,7.379,2.36142000637191,0.059356993664834,4.16951686089693
5,7.379,2.68616874947699,0.434714039521367,4.5344097838552
6,7.379,2.99135298007779,0.787196415420549,5.06577878553022
7,7.379,3.2769726981743,1.11680412136238,5.57709786704629
8,7.379,3.54302790376653,1.42353715734686,6.06836702840343
9,7.379,3.78951859685447,1.70739552337398,6.53958626960163
10,7.379,4.01644477743813,1.96837921944376,6.99075559064089
11,7.379,4.22380644551749,2.20648824555618,7.42187499152121
12,7.379,4.41160360109258,2.42172260171125,7.83294447224259
13,7.379,4.57983624416337,2.61408228790897,8.22396403280504
14,7.379,4.72850437472988,2.78356730414933,8.59493367320854
15,7.379,4.8576079927921,2.93017765043235,8.94585339345311
16,7.379,4.96714709835003,3.03576628299256,9.27672319353874
17,7.379,5.05712169140368,2.92443878469842,9.58754307346543
18,7.379,5.12753177195305,2.79434782027432,9.87831303323319
19,7.379,5.17837733999812,2.64549338972025,10.149033072842
20,7.379,5.20965839553891,2.47787549303622,10.3997031922919
21,7.379,5.22137493857541,2.29149413022222,10.6303233915828
22,7.379,5.21352696910763,2.08634930127826,10.8408936707148
23,7.379,5.18611448713556,1.86244100620433,11.0314140296879
24,7.379,5.13913749265921,1.61976924500043,11.201884468502
25,7.379,5.07259598567856,1.35833401766657,11.3523049871572
26,7.379,4.98648996619363,1.07813532420275,11.5146377632982
27,7.379,4.88081943420442,0.779173164608954,11.6585142407464
28,7.379,4.75558438971092,0.461447538885196,11.7813245359474
29,7.379,4.61078483271313,0.124958447031473,11.8830686489014
30,7.379,4.44642076321105,-0.230294110952217,11.9637465796082
31,7.379,4.26249218120469,-0.604310135065873,12.0233583280679
32,7.379,4.05899908669404,-0.997089625309494,12.0619038942805
33,7.379,3.83594147967911,-1.40863258168308,12.0793832782461
34,7.379,3.59331936015989,-1.83893900418663,12.0757964799644
35,7.379,3.33113272813638,-2.28800889282015,12.0511434994357
1,7.879,1.64446230695655,-0.821827841322632,3.3955368953273
2,7.879,2.0279045875745,-0.377846785594043,3.78965675726314
3,7.879,2.39178235568816,0.0432596001771941,4.1612484205658
4,7.879,2.73609561129753,0.441491315991079,4.51031188523529
5,7.879,3.06084435440262,0.816848361847612,4.89127650849327
6,7.879,3.36602858500342,1.16933073774679,5.42264551016828
7,7.879,3.65164830309993,1.49893844368862,5.93396459168436
8,7.879,3.91770350869216,1.8056714796731,6.42523375304149
9,7.879,4.1641942017801,2.08952984570023,6.89645299423969
10,7.879,4.39112038236375,2.35051354177,7.34762231527895
11,7.879,4.59848205044312,2.58862256788242,7.77874171615927
12,7.879,4.7862792060182,2.80385692403749,8.18981119688065
13,7.879,4.95451184908899,2.99621661023521,8.5808307574431
14,7.879,5.1031799796555,3.16570162647558,8.95180039784661
15,7.879,5.23228359771772,3.31231197275859,9.30272011809117
16,7.879,5.34182270327566,3.40285704630195,9.6335899181768
17,7.879,5.43179729632931,3.29152954800782,9.9444097981035
18,7.879,5.50220737687867,3.16143858358372,10.2351797578712
19,7.879,5.55305294492375,3.01258415302965,10.5058997974801
20,7.879,5.58433400046454,2.84496625634562,10.7565699169299
21,7.879,5.59605054350104,2.65858489353162,10.9871901162209
22,7.879,5.58820257403326,2.45344006458765,11.1977603953529
23,7.879,5.56079009206119,2.22953176951372,11.3882807543259
24,7.879,5.51381309758483,1.98686000830983,11.5587511931401
25,7.879,5.44727159060419,1.72542478097597,11.7243544478358
26,7.879,5.36116557111926,1.44522608751214,11.8892971075311
27,7.879,5.25549503913004,1.14626392791835,12.0331735849792
28,7.879,5.13025999463654,0.828538302194591,12.1559838801803
29,7.879,4.98546043763875,0.492049210340867,12.2577279931342
30,7.879,4.82109636813668,0.136796652357177,12.338405923841
31,7.879,4.63716778613032,-0.237219371756479,12.3980176723008
32,7.879,4.43367469161967,-0.629998862000098,12.4365632385134
33,7.879,4.21061708460473,-1.04154181837369,12.4540426224789
34,7.879,3.96799496508551,-1.47184824087724,12.4504558241973
35,7.879,3.70580833306201,-1.92091812951075,12.4258028436686
