"tempTest","lnBWg","model_predFE","CI_2.5","CI_97.5"
24,2.4595,1.76914519531252,1.42816598503983,2.14983068648399
25,2.4595,1.79562186063176,1.45846487252804,2.17515071888581
26,2.4595,1.82209852595099,1.48876376001626,2.20047075128763
27,2.4595,1.84857519127023,1.51906264750447,2.22579078368945
28,2.4595,1.87505185658946,1.54936153499268,2.25111081609127
29,2.4595,1.9015285219087,1.5796604224809,2.27643084849309
30,2.4595,1.92800518722793,1.60995930996911,2.30175088089491
31,2.4595,1.95448185254717,1.64025819745733,2.32707091329673
0,2.9595,1.48012975460901,0.972983767492111,1.96177263632393
1,2.9595,1.50888451633969,1.00526933268739,1.98897735914289
2,2.9595,1.53763927807036,1.03755489788267,2.01618208196185
3,2.9595,1.56639403980104,1.06984046307794,2.0433868047808
4,2.9595,1.59514880153172,1.10212602827322,2.07059152759976
5,2.9595,1.6239035632624,1.1344115934685,2.09779625041871
6,2.9595,1.65265832499307,1.16669715866378,2.12500097323767
7,2.9595,1.68141308672375,1.19898272385905,2.15220569605662
8,2.9595,1.71016784845443,1.23126828905433,2.17941041887558
9,2.9595,1.7389226101851,1.26355385424961,2.20661514169453
10,2.9595,1.76767737191578,1.29583941944489,2.23381986451349
11,2.9595,1.79643213364646,1.32812498464016,2.26102458733245
12,2.9595,1.82518689537713,1.36041054983544,2.2882293101514
13,2.9595,1.85394165710781,1.39269611503072,2.31543403297036
14,2.9595,1.88269641883849,1.424981680226,2.34263875578931
15,2.9595,1.91145118056917,1.45726724542127,2.36984347860827
16,2.9595,1.94020594229984,1.48955281061655,2.39704820142722
17,2.9595,1.96896070403052,1.52183837581183,2.42425292424618
18,2.9595,1.9977154657612,1.5541239410071,2.45145764706513
19,2.9595,2.02647022749187,1.58640950620238,2.47866236988409
20,2.9595,2.05522498922255,1.61869507139766,2.50586709270305
21,2.9595,2.08397975095323,1.65098063659294,2.533071815522
22,2.9595,2.1127345126839,1.68326620178821,2.56027653834096
23,2.9595,2.14148927441458,1.71555176698349,2.58748126115991
24,2.9595,2.17024403614526,1.74783733217877,2.61468598397887
25,2.9595,2.19899879787594,1.78012289737405,2.64189070679782
26,2.9595,2.22775355960661,1.81240846256932,2.66909542961678
27,2.9595,2.25650832133729,1.8446940277646,2.69630015243573
28,2.9595,2.28526308306797,1.87697959295988,2.72350487525469
29,2.9595,2.31401784479864,1.90926515815516,2.75070959807364
30,2.9595,2.34277260652932,1.94155072335043,2.7779143208926
31,2.9595,2.37152736826,1.97383628854571,2.80511904371156
0,3.4595,1.82655428156713,1.24497484966152,2.38139536380755
1,3.4595,1.85758713970925,1.27924709256386,2.41048477704364
2,3.4595,1.88861999785137,1.31351933546621,2.43957419027973
3,3.4595,1.91965285599349,1.34779157836855,2.46866360351582
4,3.4595,1.95068571413561,1.38206382127089,2.49775301675191
5,3.4595,1.98171857227773,1.41633606417323,2.526842429988
6,3.4595,2.01275143041985,1.45060830707557,2.5559318432241
7,3.4595,2.04378428856197,1.48488054997791,2.58502125646019
8,3.4595,2.07481714670409,1.51915279288025,2.61411066969628
9,3.4595,2.10585000484621,1.55342503578259,2.64320008293237
10,3.4595,2.13688286298833,1.58769727868493,2.67228949616846
11,3.4595,2.16791572113044,1.62196952158728,2.70137890940455
12,3.4595,2.19894857927256,1.65624176448962,2.73046832264064
13,3.4595,2.22998143741468,1.69051400739196,2.75955773587674
14,3.4595,2.2610142955568,1.7247862502943,2.78864714911283
15,3.4595,2.29204715369892,1.75905849319664,2.81773656234892
16,3.4595,2.32308001184104,1.79333073609898,2.84682597558501
17,3.4595,2.35411286998316,1.82760297900132,2.8759153888211
18,3.4595,2.38514572812528,1.86187522190366,2.90500480205719
19,3.4595,2.4161785862674,1.896147464806,2.93409421529329
20,3.4595,2.44721144440952,1.93041970770835,2.96318362852938
21,3.4595,2.47824430255164,1.96469195061069,2.99227304176547
22,3.4595,2.50927716069376,1.99896419351303,3.02136245500156
23,3.4595,2.54031001883588,2.03323643641537,3.05045186823765
24,3.4595,2.57134287697799,2.06750867931771,3.07954128147374
25,3.4595,2.60237573512011,2.10178092222005,3.10863069470983
26,3.4595,2.63340859326223,2.13605316512239,3.13772010794593
27,3.4595,2.66444145140435,2.17032540802473,3.16680952118202
28,3.4595,2.69547430954647,2.20459765092708,3.19589893441811
29,3.4595,2.72650716768859,2.23886989382942,3.2249883476542
30,3.4595,2.75754002583071,2.27314213673176,3.25407776089029
31,3.4595,2.78857288397283,2.3074143796341,3.28316717412638
0,3.9595,2.17297880852526,1.51696593183094,2.80101809129116
1,3.9595,2.20628976307882,1.55322485244034,2.83199219494439
2,3.9595,2.23960071763238,1.58948377304975,2.86296629859761
3,3.9595,2.27291167218594,1.62574269365915,2.89394040225084
4,3.9595,2.3062226267395,1.66200161426856,2.92491450590407
5,3.9595,2.33953358129306,1.69826053487796,2.9558886095573
6,3.9595,2.37284453584663,1.73451945548736,2.98686271321052
7,3.9595,2.40615549040019,1.77077837609677,3.01783681686375
8,3.9595,2.43946644495375,1.80703729670617,3.04881092051698
9,3.9595,2.47277739950731,1.84329621731558,3.07978502417021
10,3.9595,2.50608835406087,1.87955513792498,3.11075912782343
11,3.9595,2.53939930861443,1.91581405853439,3.14173323147666
12,3.9595,2.57271026316799,1.95207297914379,3.17270733512989
13,3.9595,2.60602121772156,1.9883318997532,3.20368143878312
14,3.9595,2.63933217227512,2.0245908203626,3.23465554243634
15,3.9595,2.67264312682868,2.06084974097201,3.26562964608957
16,3.9595,2.70595408138224,2.09710866158141,3.2966037497428
17,3.9595,2.7392650359358,2.13336758219082,3.32757785339603
18,3.9595,2.77257599048936,2.16962650280022,3.35855195704925
19,3.9595,2.80588694504292,2.20588542340963,3.38952606070248
20,3.9595,2.83919789959648,2.24214434401903,3.42050016435571
21,3.9595,2.87250885415005,2.27840326462844,3.45147426800894
22,3.9595,2.90581980870361,2.31466218523784,3.48244837166216
23,3.9595,2.93913076325717,2.35092110584725,3.51342247531539
24,3.9595,2.97244171781073,2.38718002645665,3.54439657896862
25,3.9595,3.00575267236429,2.42343894706606,3.57537068262185
26,3.9595,3.03906362691785,2.45969786767546,3.60634478627507
27,3.9595,3.07237458147141,2.49595678828487,3.6373188899283
28,3.9595,3.10568553602498,2.53221570889427,3.66829299358153
29,3.9595,3.13899649057854,2.56847462950368,3.69926709723476
30,3.9595,3.1723074451321,2.60473355011308,3.73024120088798
31,3.9595,3.20561839968566,2.64099247072248,3.76121530454121
0,4.4595,2.51940333548338,1.78895701400035,3.22064081877477
1,4.4595,2.55499238644838,1.82720261231682,3.25349961284513
2,4.4595,2.59058143741339,1.86544821063329,3.2863584069155
3,4.4595,2.62617048837839,1.90369380894975,3.31921720098586
4,4.4595,2.6617595393434,1.94193940726622,3.35207599505622
5,4.4595,2.6973485903084,1.98018500558269,3.38493478912659
6,4.4595,2.7329376412734,2.01843060389916,3.41779358319695
7,4.4595,2.76852669223841,2.05667620221563,3.45065237726731
8,4.4595,2.80411574320341,2.0949218005321,3.48351117133768
9,4.4595,2.83970479416841,2.13316739884857,3.51636996540804
10,4.4595,2.87529384513342,2.17141299716503,3.5492287594784
11,4.4595,2.91088289609842,2.2096585954815,3.58208755354877
12,4.4595,2.94647194706342,2.24790419379797,3.61494634761913
13,4.4595,2.98206099802843,2.28614979211444,3.6478051416895
14,4.4595,3.01765004899343,2.32439539043091,3.68066393575986
15,4.4595,3.05323909995843,2.36264098874738,3.71352272983022
16,4.4595,3.08882815092344,2.40088658706384,3.74638152390059
17,4.4595,3.12441720188844,2.43913218538031,3.77924031797095
18,4.4595,3.16000625285345,2.47737778369678,3.81209911204131
19,4.4595,3.19559530381845,2.51562338201325,3.84495790611168
20,4.4595,3.23118435478345,2.55386898032972,3.87781670018204
21,4.4595,3.26677340574846,2.59211457864619,3.9106754942524
22,4.4595,3.30236245671346,2.63036017696266,3.94353428832277
23,4.4595,3.33795150767846,2.66860577527912,3.97639308239313
24,4.4595,3.37354055864347,2.70685137359559,4.00925187646349
25,4.4595,3.40912960960847,2.74509697191206,4.04211067053386
26,4.4595,3.44471866057347,2.78334257022853,4.07496946460422
27,4.4595,3.48030771153848,2.821588168545,4.10782825867459
28,4.4595,3.51589676250348,2.85983376686147,4.14068705274495
29,4.4595,3.55148581346848,2.89807936517793,4.17354584681531
30,4.4595,3.58707486443349,2.9363249634944,4.20640464088568
31,4.4595,3.62266391539849,2.97457056181087,4.23926343495604
0,4.9595,2.8658278624415,2.06094809616976,3.64026354625838
1,4.9595,2.90369500981795,2.10118037219329,3.67500703074588
2,4.9595,2.9415621571944,2.14141264821683,3.70975051523338
3,4.9595,2.97942930457084,2.18164492424036,3.74449399972088
4,4.9595,3.01729645194729,2.22187720026389,3.77923748420838
5,4.9595,3.05516359932373,2.26210947628742,3.81398096869588
6,4.9595,3.09303074670018,2.30234175231095,3.84872445318338
7,4.9595,3.13089789407663,2.34257402833449,3.88346793767088
8,4.9595,3.16876504145307,2.38280630435802,3.91821142215838
9,4.9595,3.20663218882952,2.42303858038155,3.95295490664588
10,4.9595,3.24449933620596,2.46327085640508,3.98769839113338
11,4.9595,3.28236648358241,2.50350313242861,4.02244187562088
12,4.9595,3.32023363095885,2.54373540845215,4.05718536010838
13,4.9595,3.3581007783353,2.58396768447568,4.09192884459588
14,4.9595,3.39596792571175,2.62419996049921,4.12667232908337
15,4.9595,3.43383507308819,2.66443223652274,4.16141581357087
16,4.9595,3.47170222046464,2.70466451254628,4.19615929805837
17,4.9595,3.50956936784108,2.74489678856981,4.23090278254587
18,4.9595,3.54743651521753,2.78512906459334,4.26564626703337
19,4.9595,3.58530366259397,2.82536134061687,4.30038975152087
20,4.9595,3.62317080997042,2.8655936166404,4.33513323600837
21,4.9595,3.66103795734687,2.90582589266394,4.36987672049587
22,4.9595,3.69890510472331,2.94605816868747,4.40462020498337
23,4.9595,3.73677225209976,2.986290444711,4.43936368947087
24,4.9595,3.7746393994762,3.02652272073453,4.47410717395837
25,4.9595,3.81250654685265,3.06675499675806,4.50885065844587
26,4.9595,3.85037369422909,3.1069872727816,4.54359414293337
27,4.9595,3.88824084160554,3.14721954880513,4.57833762742087
28,4.9595,3.92610798898199,3.18745182482866,4.61308111190837
29,4.9595,3.96397513635843,3.22768410085219,4.64782459639587
30,4.9595,4.00184228373488,3.26791637687573,4.68256808088337
31,4.9595,4.03970943111132,3.30814865289926,4.71731156537087
0,5.4595,3.21225238939963,2.33293917833917,4.05988627374199
1,5.4595,3.25239763318752,2.37515813206977,4.09651444864663
2,5.4595,3.2925428769754,2.41737708580037,4.13314262355126
3,5.4595,3.33268812076329,2.45959603953096,4.1697707984559
4,5.4595,3.37283336455118,2.50181499326156,4.20639897336053
5,5.4595,3.41297860833907,2.54403394699215,4.24302714826517
6,5.4595,3.45312385212696,2.58625290072275,4.27965532316981
7,5.4595,3.49326909591484,2.62847185445334,4.31628349807444
8,5.4595,3.53341433970273,2.67069080818394,4.35291167297908
9,5.4595,3.57355958349062,2.71290976191454,4.38953984788371
10,5.4595,3.61370482727851,2.75512871564513,4.42616802278835
11,5.4595,3.6538500710664,2.79734766937573,4.46279619769298
12,5.4595,3.69399531485428,2.83956662310632,4.49942437259762
13,5.4595,3.73414055864217,2.88178557683692,4.53605254750225
14,5.4595,3.77428580243006,2.92400453056752,4.57268072240689
15,5.4595,3.81443104621795,2.96622348429811,4.60930889731153
16,5.4595,3.85457629000584,3.00844243802871,4.64593707221616
17,5.4595,3.89472153379372,3.0506613917593,4.6825652471208
18,5.4595,3.93486677758161,3.0928803454899,4.71919342202543
19,5.4595,3.9750120213695,3.13509929922049,4.75582159693007
20,5.4595,4.01515726515739,3.17731825295109,4.7924497718347
21,5.4595,4.05530250894527,3.21953720668169,4.82907794673934
22,5.4595,4.09544775273316,3.26175616041228,4.86570612164398
23,5.4595,4.13559299652105,3.30397511414288,4.90233429654861
24,5.4595,4.17573824030894,3.34619406787347,4.93896247145325
25,5.4595,4.21588348409683,3.38841302160407,4.97559064635788
26,5.4595,4.25602872788471,3.43063197533467,5.01221882126252
27,5.4595,4.2961739716726,3.47285092906526,5.04884699616715
28,5.4595,4.33631921546049,3.51506988279586,5.08547517107179
29,5.4595,4.37646445924838,3.55728883652645,5.12210334597642
30,5.4595,4.41660970303627,3.59950779025705,5.15873152088106
31,5.4595,4.45675494682415,3.64172674398764,5.1953596957857
0,5.9595,3.55867691635775,2.60493026050859,4.4795090012256
1,5.9595,3.60110025655708,2.64913589194625,4.51802186654738
2,5.9595,3.64352359675641,2.69334152338391,4.55653473186915
3,5.9595,3.68594693695574,2.73754715482156,4.59504759719092
4,5.9595,3.72837027715507,2.78175278625922,4.63356046251269
5,5.9595,3.7707936173544,2.82595841769688,4.67207332783446
6,5.9595,3.81321695755373,2.87016404913454,4.71058619315623
7,5.9595,3.85564029775306,2.9143696805722,4.749099058478
8,5.9595,3.89806363795239,2.95857531200986,4.78761192379978
9,5.9595,3.94048697815172,3.00278094344752,4.82612478912155
10,5.9595,3.98291031835105,3.04698657488518,4.86463765444332
11,5.9595,4.02533365855038,3.09119220632284,4.90315051976509
12,5.9595,4.06775699874971,3.1353978377605,4.94166338508686
13,5.9595,4.11018033894904,3.17960346919816,4.98017625040863
14,5.9595,4.15260367914837,3.22380910063582,5.01868911573041
15,5.9595,4.1950270193477,3.26801473207348,5.05720198105218
16,5.9595,4.23745035954703,3.31222036351114,5.09571484637395
17,5.9595,4.27987369974636,3.3564259949488,5.13422771169572
18,5.9595,4.32229703994569,3.40063162638646,5.17274057701749
19,5.9595,4.36472038014502,3.44483725782412,5.21125344233926
20,5.9595,4.40714372034435,3.48904288926178,5.24976630766104
21,5.9595,4.44956706054368,3.53324852069944,5.28827917298281
22,5.9595,4.49199040074301,3.5774541521371,5.32679203830458
23,5.9595,4.53441374094234,3.62165978357475,5.36530490362635
24,5.9595,4.57683708114167,3.66586541501241,5.40381776894812
25,5.9595,4.619260421341,3.71007104645007,5.44233063426989
26,5.9595,4.66168376154033,3.75427667788773,5.48084349959167
27,5.9595,4.70410710173966,3.79848230932539,5.51935636491344
28,5.9595,4.74653044193899,3.84268794076305,5.55786923023521
29,5.9595,4.78895378213833,3.88689357220071,5.59638209555698
30,5.9595,4.83137712233765,3.93109920363837,5.63489496087875
31,5.9595,4.87380046253698,3.97530483507603,5.67340782620052
0,6.4595,3.90510144331588,2.876921342678,4.89913172870922
1,6.4595,3.94980287992665,2.92311365182272,4.93952928444812
2,6.4595,3.99450431653742,2.96930596096745,4.97992684018703
3,6.4595,4.03920575314819,3.01549827011217,5.02032439592594
4,6.4595,4.08390718975896,3.06169057925689,5.06072195166485
5,6.4595,4.12860862636974,3.10788288840161,5.10111950740375
6,6.4595,4.17331006298051,3.15407519754634,5.14151706314266
7,6.4595,4.21801149959128,3.20026750669106,5.18191461888157
8,6.4595,4.26271293620205,3.24645981583578,5.22231217462048
9,6.4595,4.30741437281283,3.29265212498051,5.26270973035938
10,6.4595,4.3521158094236,3.33884443412523,5.30310728609829
11,6.4595,4.39681724603437,3.38503674326995,5.3435048418372
12,6.4595,4.44151868264514,3.43122905241468,5.38390239757611
13,6.4595,4.48622011925591,3.4774213615594,5.42429995331501
14,6.4595,4.53092155586669,3.52361367070412,5.46469750905392
15,6.4595,4.57562299247746,3.56980597984885,5.50509506479283
16,6.4595,4.62032442908823,3.61599828899357,5.54549262053174
17,6.4595,4.665025865699,3.66219059813829,5.58589017627064
18,6.4595,4.70972730230978,3.70838290728302,5.62628773200955
19,6.4595,4.75442873892055,3.75457521642774,5.66668528774846
20,6.4595,4.79913017553132,3.80076752557246,5.70708284348737
21,6.4595,4.84383161214209,3.84695983471719,5.74748039922627
22,6.4595,4.88853304875287,3.89315214386191,5.78787795496518
23,6.4595,4.93323448536364,3.93934445300663,5.82827551070409
24,6.4595,4.97793592197441,3.98553676215135,5.868673066443
25,6.4595,5.02263735858518,4.03172907129608,5.9090706221819
26,6.4595,5.06733879519595,4.0779213804408,5.94946817792081
27,6.4595,5.11204023180673,4.12411368958553,5.98986573365972
28,6.4595,5.1567416684175,4.17030599873025,6.03026328939863
29,6.4595,5.20144310502827,4.21649830787497,6.07066084513754
30,6.4595,5.24614454163904,4.26269061701969,6.11105840087644
31,6.4595,5.29084597824982,4.30888292616442,6.15145595661535
0,6.9595,4.251525970274,3.14891242484741,5.31875445619283
1,6.9595,4.29850550329621,3.1970914116992,5.36103670234887
2,6.9595,4.34548503631843,3.24527039855098,5.40331894850491
3,6.9595,4.39246456934064,3.29344938540277,5.44560119466096
4,6.9595,4.43944410236286,3.34162837225456,5.487883440817
5,6.9595,4.48642363538507,3.38980735910635,5.53016568697304
6,6.9595,4.53340316840729,3.43798634595813,5.57244793312909
7,6.9595,4.5803827014295,3.48616533280992,5.61473017928513
8,6.9595,4.62736223445171,3.53434431966171,5.65701242544118
9,6.9595,4.67434176747393,3.58252330651349,5.69929467159722
10,6.9595,4.72132130049614,3.63070229336528,5.74157691775326
11,6.9595,4.76830083351836,3.67888128021707,5.78385916390931
12,6.9595,4.81528036654057,3.72706026706885,5.82614141006535
13,6.9595,4.86225989956279,3.77523925392064,5.86842365622139
14,6.9595,4.909239432585,3.82341824077243,5.91070590237744
15,6.9595,4.95621896560722,3.87159722762421,5.95298814853348
16,6.9595,5.00319849862943,3.919776214476,5.99527039468952
17,6.9595,5.05017803165165,3.96795520132779,6.03755264084557
18,6.9595,5.09715756467386,4.01613418817957,6.07983488700161
19,6.9595,5.14413709769607,4.06431317503136,6.12211713315766
20,6.9595,5.19111663071829,4.11249216188315,6.1643993793137
21,6.9595,5.2380961637405,4.16067114873494,6.20668162546974
22,6.9595,5.28507569676272,4.20885013558672,6.24896387162579
23,6.9595,5.33205522978493,4.25702912243851,6.29124611778183
24,6.9595,5.37903476280715,4.3052081092903,6.33352836393787
25,6.9595,5.42601429582936,4.35338709614208,6.37581061009392
26,6.9595,5.47299382885157,4.40156608299387,6.41809285624996
27,6.9595,5.51997336187379,4.44974506984566,6.460375102406
28,6.9595,5.566952894896,4.49792405669744,6.50265734856205
29,6.9595,5.61393242791822,4.54610304354923,6.54493959471809
30,6.9595,5.66091196094043,4.59428203040102,6.58722184087414
31,6.9595,5.70789149396265,4.6424610172528,6.62950408703018
0,7.4595,4.59795049723212,3.42090350701682,5.73837718367644
1,7.4595,4.64720812666578,3.47106917157567,5.78254412024962
2,7.4595,4.69646575609944,3.52123483613452,5.8267110568228
3,7.4595,4.74572338553309,3.57140050069338,5.87087799339598
4,7.4595,4.79498101496675,3.62156616525223,5.91504492996916
5,7.4595,4.84423864440041,3.67173182981108,5.95921186654234
6,7.4595,4.89349627383406,3.72189749436993,6.00337880311552
7,7.4595,4.94275390326772,3.77206315892878,6.0475457396887
8,7.4595,4.99201153270138,3.82222882348763,6.09171267626188
9,7.4595,5.04126916213503,3.87239448804648,6.13587961283505
10,7.4595,5.09052679156869,3.92256015260533,6.18004654940824
11,7.4595,5.13978442100235,3.97272581716418,6.22421348598141
12,7.4595,5.189042050436,4.02289148172303,6.26838042255459
13,7.4595,5.23829967986966,4.07305714628188,6.31254735912777
14,7.4595,5.28755730930332,4.12322281084073,6.35671429570095
15,7.4595,5.33681493873697,4.17338847539958,6.40088123227413
16,7.4595,5.38607256817063,4.22355413995843,6.44504816884731
17,7.4595,5.43533019760429,4.27371980451728,6.48921510542049
18,7.4595,5.48458782703794,4.32388546907613,6.53338204199367
19,7.4595,5.5338454564716,4.37405113363498,6.57754897856685
20,7.4595,5.58310308590526,4.42421679819383,6.62171591514003
21,7.4595,5.63236071533891,4.47438246275268,6.66588285171321
22,7.4595,5.68161834477257,4.52454812731153,6.71004978828639
23,7.4595,5.73087597420623,4.57471379187039,6.75421672485957
24,7.4595,5.78013360363988,4.62487945642924,6.79838366143275
25,7.4595,5.82939123307354,4.67504512098809,6.84255059800593
26,7.4595,5.8786488625072,4.72521078554694,6.88671753457911
27,7.4595,5.92790649194085,4.77537645010579,6.93088447115229
28,7.4595,5.97716412137451,4.82554211466464,6.97505140772547
29,7.4595,6.02642175080817,4.87570777922349,7.01921834429865
30,7.4595,6.07567938024182,4.92587344378234,7.06338528087183
31,7.4595,6.12493700967548,4.97603910834119,7.10755221744501
0,7.9595,4.94437502419025,3.69289458918624,6.15799991116005
1,7.9595,4.99591075003535,3.74504693145215,6.20405153815036
2,7.9595,5.04744647588044,3.79719927371807,6.25010316514068
3,7.9595,5.09898220172554,3.84935161598398,6.296154792131
4,7.9595,5.15051792757064,3.90150395824989,6.34220641912131
5,7.9595,5.20205365341574,3.95365630051581,6.38825804611163
6,7.9595,5.25358937926084,4.00580864278172,6.43430967310194
7,7.9595,5.30512510510594,4.05796098504764,6.48036130009226
8,7.9595,5.35666083095104,4.11011332731355,6.52641292708257
9,7.9595,5.40819655679614,4.16226566957946,6.57246455407289
10,7.9595,5.45973228264123,4.21441801184538,6.61851618106321
11,7.9595,5.51126800848633,4.26657035411129,6.66456780805352
12,7.9595,5.56280373433143,4.31872269637721,6.71061943504384
13,7.9595,5.61433946017653,4.37087503864312,6.75667106203415
14,7.9595,5.66587518602163,4.42302738090904,6.80272268902447
15,7.9595,5.71741091186673,4.47517972317495,6.84877431601478
16,7.9595,5.76894663771183,4.52733206544086,6.8948259430051
17,7.9595,5.82048236355693,4.57948440770678,6.94087756999541
18,7.9595,5.87201808940202,4.63163674997269,6.98692919698573
19,7.9595,5.92355381524712,4.68378909223861,7.03298082397605
20,7.9595,5.97508954109222,4.73594143450452,7.07903245096636
21,7.9595,6.02662526693732,4.78809377677043,7.12508407795668
22,7.9595,6.07816099278242,4.84024611903635,7.17113570494699
23,7.9595,6.12969671862752,4.89239846130226,7.21718733193731
24,7.9595,6.18123244447262,4.94455080356818,7.26323895892762
25,7.9595,6.23276817031772,4.99670314583409,7.30929058591794
26,7.9595,6.28430389616281,5.04885548810001,7.35534221290826
27,7.9595,6.33583962200791,5.10100783036592,7.40139383989857
28,7.9595,6.38737534785301,5.15316017263183,7.44744546688889
29,7.9595,6.43891107369811,5.20531251489775,7.4934970938792
30,7.9595,6.49044679954321,5.25746485716366,7.53954872086952
31,7.9595,6.54198252538831,5.30961719942958,7.58560034785983
0,8.4595,5.29079955114837,3.96488567135565,6.57762263864366
1,8.4595,5.34461337340491,4.01902469132863,6.62555895605111
2,8.4595,5.39842719566145,4.0731637113016,6.67349527345856
3,8.4595,5.45224101791799,4.12730273127458,6.72143159086602
4,8.4595,5.50605484017454,4.18144175124756,6.76936790827347
5,8.4595,5.55986866243108,4.23558077122054,6.81730422568092
6,8.4595,5.61368248468762,4.28971979119352,6.86524054308837
7,8.4595,5.66749630694416,4.34385881116649,6.91317686049582
8,8.4595,5.7213101292007,4.39799783113947,6.96111317790327
9,8.4595,5.77512395145724,4.45213685111245,7.00904949531072
10,8.4595,5.82893777371378,4.50627587108543,7.05698581271818
11,8.4595,5.88275159597032,4.56041489105841,7.10492213012563
12,8.4595,5.93656541822686,4.61455391103138,7.15285844753308
13,8.4595,5.9903792404834,4.66869293100436,7.20079476494053
14,8.4595,6.04419306273994,4.72283195097734,7.24873108234798
15,8.4595,6.09800688499648,4.77697097095032,7.29666739975544
16,8.4595,6.15182070725303,4.8311099909233,7.34460371716289
17,8.4595,6.20563452950957,4.88524901089627,7.39254003457034
18,8.4595,6.25944835176611,4.93938803086925,7.44047635197779
19,8.4595,6.31326217402265,4.99352705084223,7.48841266938524
20,8.4595,6.36707599627919,5.04766607081521,7.53634898679269
21,8.4595,6.42088981853573,5.10180509078818,7.58428530420014
22,8.4595,6.47470364079227,5.15594411076116,7.6322216216076
23,8.4595,6.52851746304881,5.21008313073414,7.68015793901505
24,8.4595,6.58233128530535,5.26422215070712,7.7280942564225
25,8.4595,6.6361451075619,5.3183611706801,7.77603057382995
26,8.4595,6.68995892981844,5.37250019065307,7.8239668912374
27,8.4595,6.74377275207498,5.42663921062605,7.87190320864485
28,8.4595,6.79758657433152,5.48077823059903,7.91983952605231
29,8.4595,6.85140039658806,5.53491725057201,7.96777584345976
30,8.4595,6.9052142188446,5.58905627054498,8.01571216086721
31,8.4595,6.95902804110114,5.64319529051796,8.06364847827466
0,8.9595,5.6372240781065,4.23687675352506,6.99724536612727
1,8.9595,5.69331599677448,4.2930024512051,7.04706637395186
2,8.9595,5.74940791544246,4.34912814888514,7.09688738177645
3,8.9595,5.80549983411044,4.40525384656519,7.14670838960104
4,8.9595,5.86159175277843,4.46137954424523,7.19652939742562
5,8.9595,5.91768367144641,4.51750524192527,7.24635040525021
6,8.9595,5.97377559011439,4.57363093960531,7.2961714130748
7,8.9595,6.02986750878238,4.62975663728535,7.34599242089939
8,8.9595,6.08595942745036,4.68588233496539,7.39581342872397
9,8.9595,6.14205134611834,4.74200803264544,7.44563443654856
10,8.9595,6.19814326478633,4.79813373032548,7.49545544437315
11,8.9595,6.25423518345431,4.85425942800552,7.54527645219774
12,8.9595,6.31032710212229,4.91038512568556,7.59509746002232
13,8.9595,6.36641902079028,4.9665108233656,7.64491846784691
14,8.9595,6.42251093945826,5.02263652104564,7.6947394756715
15,8.9595,6.47860285812624,5.07876221872568,7.74456048349609
16,8.9595,6.53469477679423,5.13488791640573,7.79438149132067
17,8.9595,6.59078669546221,5.19101361408577,7.84420249914526
18,8.9595,6.64687861413019,5.24713931176581,7.89402350696985
19,8.9595,6.70297053279817,5.30326500944585,7.94384451479444
20,8.9595,6.75906245146616,5.35939070712589,7.99366552261902
21,8.9595,6.81515437013414,5.41551640480593,8.04348653044361
22,8.9595,6.87124628880212,5.47164210248598,8.0933075382682
23,8.9595,6.92733820747011,5.52776780016602,8.14312854609279
24,8.9595,6.98343012613809,5.58389349784606,8.19294955391738
25,8.9595,7.03952204480607,5.6400191955261,8.24277056174196
26,8.9595,7.09561396347406,5.69614489320614,8.29259156956655
27,8.9595,7.15170588214204,5.75227059088618,8.34241257739114
28,8.9595,7.20779780081002,5.80839628856622,8.39223358521573
29,8.9595,7.26388971947801,5.86452198624627,8.44205459304031
30,8.9595,7.31998163814599,5.92064768392631,8.4918756008649
31,8.9595,7.37607355681397,5.97677338160635,8.54169660868949
0,9.4595,5.98364860506462,4.50886783569447,7.41686809361088
1,9.4595,6.04201862014404,4.56698021108158,7.46857379185261
2,9.4595,6.10038863522347,4.62509258646868,7.52027949009433
3,9.4595,6.15875865030289,4.68320496185579,7.57198518833605
4,9.4595,6.21712866538232,4.74131733724289,7.62369088657778
5,9.4595,6.27549868046174,4.79942971263,7.6753965848195
6,9.4595,6.33386869554117,4.8575420880171,7.72710228306123
7,9.4595,6.3922387106206,4.91565446340421,7.77880798130295
8,9.4595,6.45060872570002,4.97376683879132,7.83051367954467
9,9.4595,6.50897874077945,5.03187921417842,7.8822193777864
10,9.4595,6.56734875585887,5.08999158956553,7.93392507602812
11,9.4595,6.6257187709383,5.14810396495263,7.98563077426984
12,9.4595,6.68408878601772,5.20621634033974,8.03733647251157
13,9.4595,6.74245880109715,5.26432871572684,8.08904217075329
14,9.4595,6.80082881617657,5.32244109111395,8.14074786899502
15,9.4595,6.859198831256,5.38055346650105,8.19245356723674
16,9.4595,6.91756884633542,5.43866584188816,8.24415926547846
17,9.4595,6.97593886141485,5.49677821727526,8.29586496372019
18,9.4595,7.03430887649427,5.55489059266237,8.34757066196191
19,9.4595,7.0926788915737,5.61300296804947,8.39927636020363
20,9.4595,7.15104890665312,5.67111534343658,8.45098205844536
21,9.4595,7.20941892173255,5.72922771882368,8.50268775668708
22,9.4595,7.26778893681198,5.78734009421079,8.5543934549288
23,9.4595,7.3261589518914,5.8454524695979,8.60609915317053
24,9.4595,7.38452896697083,5.903564844985,8.65780485141225
25,9.4595,7.44289898205025,5.9616772203721,8.70951054965398
26,9.4595,7.50126899712968,6.01978959575921,8.7612162478957
