"tempTestK1000","lnBWg","model_predFE","CI_2.5","CI_97.5","tempTestK1000_inC"
3.49335781574325,10.8058167877222,7.78144447023222,5.88803138845582,8.20480024622707,11.1075357993318
3.54335781574325,10.8058167877222,7.51319519263909,5.74589485572946,8.0816421477173,7.06818173625243
3.59335781574325,10.8058167877222,7.24494591504597,5.6037583230031,7.95848404920755,3.14123935801507
3.64335781574325,10.8058167877222,6.97669663745284,5.46162179027674,7.83532595069778,-0.677919415733356
3.19335781574325,11.3058167877222,9.82433395122029,7.05092509438028,9.35770573224936,38
3.24335781574325,11.3058167877222,9.54672408925752,6.90878856165392,9.2345476337396,33.1724413741837
3.29335781574325,11.3058167877222,9.26911422729474,6.76665202892756,9.11138953522984,28.4914674469003
3.34335781574325,11.3058167877222,8.99150436533196,6.6245154962012,8.98823143672008,23.9505016846193
3.39335781574325,11.3058167877222,8.71389450336918,6.48237896347484,8.86507333821032,19.5433551659561
3.44335781574325,11.3058167877222,8.4362846414064,6.34024243074848,8.74191523970056,15.2641984396555
3.49335781574325,11.3058167877222,8.15867477944362,6.19810589802212,8.6187571411908,11.1075357993318
3.54335781574325,11.3058167877222,7.88106491748085,6.05596936529576,8.49559904268103,7.06818173625243
3.59335781574325,11.3058167877222,7.60345505551807,5.9138328325694,8.37244094417127,3.14123935801507
3.64335781574325,11.3058167877222,7.32584519355529,5.77169629984304,8.24928284566151,-0.677919415733356
3.19335781574325,11.8058167877222,10.2577277666496,7.36099960394658,9.77166262721309,38
3.24335781574325,11.8058167877222,9.97075732031719,7.21886307122022,9.64850452870333,33.1724413741837
3.29335781574325,11.8058167877222,9.68378687398475,7.07672653849386,9.52534643019357,28.4914674469003
3.34335781574325,11.8058167877222,9.39681642765232,6.9345900057675,9.4021883316838,23.9505016846193
3.39335781574325,11.8058167877222,9.1098459813199,6.79245347304114,9.27903023317404,19.5433551659561
3.44335781574325,11.8058167877222,8.82287553498746,6.65031694031479,9.15587213466428,15.2641984396555
3.49335781574325,11.8058167877222,8.53590508865503,6.50818040758843,9.03271403615452,11.1075357993318
3.54335781574325,11.8058167877222,8.24893464232261,6.36604387486207,8.90955593764476,7.06818173625243
3.59335781574325,11.8058167877222,7.96196419599018,6.22390734213571,8.786397839135,3.14123935801507
3.64335781574325,11.8058167877222,7.67499374965774,6.08177080940935,8.66323974062524,-0.677919415733356
